product_id,product_type,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_probability_pct,anomaly_score_pct,health_score,risk_tier
M21857,M,2026-01-05 20:38:00,300.6,310.7,1566.0,38.2,187.0,2.1299647367112517,72.71992158509877,38.2,WARNING
M21858,M,2026-01-05 20:39:00,300.6,310.7,1388.0,42.9,190.0,2.4927619265988783,76.13270210982115,35.3,WARNING
M21859,M,2026-01-05 20:40:00,300.6,310.7,1457.0,36.7,193.0,1.9348941330233391,74.05405344482352,37.1,WARNING
M21860,M,2026-01-05 20:41:00,300.6,310.6,1463.0,45.5,196.0,0.886401815500625,72.88608726089653,38.0,WARNING
M21865,M,2026-01-05 20:46:00,300.6,310.7,1339.0,52.9,0.0,0.11183107025950635,38.81141979070526,67.0,WATCH
M21870,M,2026-01-05 20:51:00,300.5,310.5,1469.0,42.9,14.0,0.1489820933333595,18.96246480168721,83.9,NORMAL
M21873,M,2026-01-05 20:54:00,300.4,310.4,1544.0,36.3,21.0,0.5750721540640858,29.705209809762966,74.8,WATCH
M21877,M,2026-01-05 20:58:00,300.7,310.6,1474.0,37.0,33.0,0.6870869739927424,35.86311933279022,69.5,WATCH
M21878,M,2026-01-05 20:59:00,300.7,310.7,1377.0,46.7,36.0,0.17501326991621913,32.417726926176805,72.4,WATCH
M21883,M,2026-01-05 21:04:00,300.7,310.6,1572.0,38.5,50.0,0.4903907960658412,18.642645802843443,84.2,NORMAL
M21888,M,2026-01-05 21:09:00,300.6,310.6,1403.0,50.4,64.0,1.432641548784363,5.778601494952635,95.1,NORMAL
M21893,M,2026-01-05 21:14:00,300.7,310.8,1469.0,46.4,75.0,0.48883747398383454,14.526191077410214,87.7,NORMAL
M21903,M,2026-01-05 21:24:00,300.7,310.6,2006.0,19.1,102.0,0.1675678132541353,56.646235062169836,51.9,WATCH
M21904,M,2026-01-05 21:25:00,300.7,310.6,1505.0,35.6,105.0,0.613616114762022,12.05367395200076,89.8,NORMAL
M21905,M,2026-01-05 21:26:00,300.7,310.6,1609.0,27.6,108.0,0.4250996612386889,21.11756038659873,82.1,NORMAL
M21906,M,2026-01-05 21:27:00,300.7,310.5,1863.0,22.2,111.0,0.36322629232680365,52.95921229358004,55.0,WATCH
M21916,M,2026-01-05 21:37:00,300.8,310.5,1409.0,50.6,141.0,5.468563789016364,28.781732818652383,75.5,NORMAL
M21922,M,2026-01-05 21:43:00,300.6,310.4,1407.0,51.1,157.0,1.2373128387356962,14.220348442383374,87.9,NORMAL
M21924,M,2026-01-05 21:45:00,300.8,310.5,1696.0,29.7,162.0,1.0168841656669365,10.99124234325183,90.7,NORMAL
M21926,M,2026-01-05 21:47:00,300.8,310.7,1572.0,36.2,167.0,1.7729329052196374,14.87324490067651,87.4,NORMAL
M21927,M,2026-01-05 21:48:00,300.8,310.7,1386.0,42.1,170.0,1.5530278295981168,18.802736230508575,84.0,NORMAL
M21932,M,2026-01-05 21:53:00,300.7,310.6,1439.0,41.7,184.0,1.118555617878308,14.428531733033253,87.7,NORMAL
M21934,M,2026-01-05 21:55:00,300.7,310.6,1488.0,39.2,189.0,1.2381642216097999,19.044292602849982,83.8,NORMAL
M21937,M,2026-01-05 21:58:00,300.7,310.5,1594.0,31.0,196.0,1.3682409642382198,5.625443008881835,95.2,NORMAL
M21948,M,2026-01-05 22:09:00,300.6,310.3,1614.0,32.7,0.0,0.36615184999002354,62.40047712318017,47.0,WARNING
M21950,M,2026-01-05 22:11:00,300.6,310.2,1478.0,40.1,5.0,0.2833301054349822,37.15469705666797,68.4,WATCH
M21957,M,2026-01-05 22:18:00,300.6,310.2,1233.0,52.3,23.0,0.0755237412253729,35.889933212102235,69.5,WATCH
M21959,M,2026-01-05 22:20:00,300.7,310.2,1373.0,44.1,28.0,0.12527677191451558,17.17432160540432,85.4,NORMAL
M21962,M,2026-01-05 22:23:00,300.8,310.3,1494.0,42.2,35.0,0.19342876883585144,7.760178109151999,93.4,NORMAL
M21968,M,2026-01-05 22:29:00,300.8,310.5,1511.0,35.8,54.0,0.4482040350832512,8.295514680251523,92.9,NORMAL
M21970,M,2026-01-05 22:31:00,300.8,310.4,1518.0,36.0,59.0,0.4197224211107173,5.341669389439465,95.5,NORMAL
M21971,M,2026-01-05 22:32:00,300.8,310.4,1450.0,39.4,62.0,0.3705876388167123,9.726685347098039,91.7,NORMAL
M21975,M,2026-01-05 22:36:00,301.0,310.6,1460.0,53.6,74.0,0.4789287174015492,27.434234236229422,76.7,NORMAL
M21981,M,2026-01-05 22:42:00,300.9,310.4,1375.0,44.7,87.0,0.172716394299854,7.204740372602626,93.9,NORMAL
M21983,M,2026-01-05 22:44:00,300.9,310.4,1576.0,40.4,92.0,0.19804181498396028,0.33976022884932827,99.7,NORMAL
M21984,M,2026-01-05 22:45:00,300.8,310.3,1868.0,24.5,95.0,0.40652820019782715,37.77743721867408,67.9,WATCH
M21986,M,2026-01-05 22:47:00,300.6,310.0,1542.0,33.9,100.0,0.2443948302576763,26.146619583842877,77.8,NORMAL
M21991,M,2026-01-05 22:52:00,300.5,309.8,1410.0,44.4,111.0,2.7808036799469296,47.67472563554242,59.5,WATCH
M21993,M,2026-01-05 22:54:00,300.5,309.9,1552.0,41.3,116.0,0.5626646270407738,36.694389586846555,68.8,WATCH
M21994,M,2026-01-05 22:55:00,300.5,310.0,1406.0,50.2,119.0,2.1536110404054134,42.311731243631584,64.0,WATCH
M21996,M,2026-01-05 22:57:00,300.5,309.9,1343.0,63.7,124.0,1.4496594112987435,51.07518434351406,56.6,WATCH
M21997,M,2026-01-05 22:58:00,300.6,310.0,1486.0,41.2,127.0,0.5282670424649556,12.47984216765579,89.4,NORMAL
M22001,M,2026-01-05 23:02:00,300.4,309.8,1356.0,44.4,136.0,0.7028380924765579,49.206091118824936,58.2,WATCH
M22004,M,2026-01-05 23:05:00,300.4,309.8,1517.0,40.3,149.0,0.45444436206356187,49.9792927946135,57.5,WATCH
M22008,M,2026-01-05 23:09:00,300.3,309.8,1617.0,40.8,158.0,1.6207205528817448,32.19510664904047,72.6,WATCH
M22015,M,2026-01-05 23:16:00,300.2,309.9,1569.0,31.2,176.0,1.0613920386987612,10.505638306757412,91.1,NORMAL
M22016,M,2026-01-05 23:17:00,300.2,310.0,1664.0,30.7,179.0,1.8077356321475322,13.39245049652837,88.6,NORMAL
M22020,M,2026-01-05 23:21:00,300.2,310.1,1485.0,40.5,188.0,1.1827163665715446,10.673426209277812,90.9,NORMAL
M22023,M,2026-01-05 23:24:00,300.1,310.1,1501.0,39.3,195.0,0.8621975938840487,11.41155364776745,90.3,NORMAL
M22024,M,2026-01-05 23:25:00,300.2,310.1,1474.0,44.0,198.0,1.5164983221321524,9.207161704806426,92.2,NORMAL
M22026,M,2026-01-05 23:27:00,300.3,310.2,1429.0,44.7,203.0,22.280747968007777,39.00120657827913,66.8,WATCH
M22030,M,2026-01-05 23:31:00,300.3,310.2,1442.0,39.5,4.0,2.2432548622138646,23.763177224265707,79.8,NORMAL
M22031,M,2026-01-05 23:32:00,300.2,310.2,1438.0,51.5,7.0,10.109360369595075,40.004129112343115,66.0,WATCH
M22032,M,2026-01-05 23:33:00,300.1,310.1,1402.0,46.6,10.0,1.7542599369150729,49.75306184216988,57.7,WATCH
M22040,M,2026-01-05 23:41:00,300.2,310.2,1628.0,30.3,27.0,0.44511031806946366,21.351279887850563,81.9,NORMAL
M22044,M,2026-01-05 23:45:00,300.2,310.3,1593.0,36.1,36.0,0.6132411966850249,8.087824397813128,93.1,NORMAL
M22046,M,2026-01-05 23:47:00,300.4,310.5,1644.0,31.4,41.0,0.311894288002153,25.356390711592542,78.4,NORMAL
M22052,M,2026-01-05 23:53:00,300.2,310.2,1429.0,43.8,54.0,0.4397375180400594,16.523866608953046,86.0,NORMAL
M22055,M,2026-01-05 23:56:00,300.1,310.1,1443.0,49.3,61.0,0.6834779841109393,23.60907307736776,79.9,NORMAL
M22058,M,2026-01-05 23:59:00,300.0,309.9,1530.0,34.5,71.0,0.16911331044710062,49.49107133172215,57.9,WATCH
M22063,M,2026-01-06 00:04:00,299.8,309.6,1434.0,48.0,82.0,1.6421719390508527,68.19822581162279,42.0,WARNING
M22067,M,2026-01-06 00:08:00,299.7,309.6,1540.0,34.4,91.0,0.3736074243294247,58.65556879233299,50.1,WATCH
M22070,M,2026-01-06 00:11:00,299.8,309.6,1331.0,50.2,98.0,0.1581205797070107,15.093355994942833,87.2,NORMAL
M22072,M,2026-01-06 00:13:00,299.8,309.7,1705.0,28.5,103.0,0.35818842661505984,4.979996804957602,95.8,NORMAL
M22073,M,2026-01-06 00:14:00,299.8,309.8,1427.0,45.2,106.0,1.8594980830716632,0.0,98.1,NORMAL
M22074,M,2026-01-06 00:15:00,299.9,309.8,1625.0,41.2,109.0,0.43713402017090486,0.0,99.6,NORMAL
M22076,M,2026-01-06 00:17:00,300.0,309.9,1651.0,28.1,114.0,0.3202468271574286,7.760185208626584,93.4,NORMAL
M22079,M,2026-01-06 00:20:00,299.8,309.7,1556.0,37.7,124.0,0.7539023280511207,0.0,99.2,NORMAL
M22082,M,2026-01-06 00:23:00,299.8,309.7,1320.0,61.7,134.0,1.2539553951880804,51.19269035126931,56.5,WATCH
M22085,M,2026-01-06 00:26:00,299.8,309.7,1910.0,21.8,141.0,0.6729081442906283,26.52883156628587,77.5,NORMAL
M22092,M,2026-01-06 00:33:00,299.9,309.9,1639.0,42.1,159.0,0.3203718589692657,18.571116760954155,84.2,NORMAL
M22094,M,2026-01-06 00:35:00,299.8,310.0,1397.0,48.1,164.0,1.6934305352578987,15.549722458952322,86.8,NORMAL
M22096,M,2026-01-06 00:37:00,299.8,310.0,1460.0,37.1,169.0,1.1653106247929779,7.366892892938025,93.7,NORMAL
M22097,M,2026-01-06 00:38:00,299.8,310.0,1632.0,33.7,172.0,0.9546548606589798,10.1212424754302,91.4,NORMAL
M22100,M,2026-01-06 00:41:00,299.9,310.1,1362.0,56.3,179.0,0.7766000142792834,35.34050362650972,70.0,WATCH
M22101,M,2026-01-06 00:42:00,299.9,310.0,1484.0,42.1,182.0,1.0149552018509642,7.057278710598401,94.0,NORMAL
M22103,M,2026-01-06 00:44:00,300.0,310.2,1393.0,51.2,190.0,1.270299641383047,34.987326280922126,70.3,WATCH
M22107,M,2026-01-06 00:48:00,300.0,310.1,1314.0,53.5,199.0,1.2197320698491587,31.48924970369799,73.2,WATCH
M22110,M,2026-01-06 00:51:00,300.1,310.2,1429.0,42.0,206.0,48.57210701206686,12.378270974693804,51.4,WATCH
M22111,M,2026-01-06 00:52:00,300.2,310.3,1448.0,40.1,209.0,37.842288989978655,13.125763009855095,62.2,WATCH
M22115,M,2026-01-06 00:56:00,300.2,310.3,1704.0,29.4,221.0,55.6872150657427,21.46579240987567,44.3,WARNING
M22119,M,2026-01-06 01:00:00,300.4,310.5,1500.0,43.0,9.0,0.3466207883487348,19.991116345497918,83.0,NORMAL
M22122,M,2026-01-06 01:03:00,300.4,310.6,1545.0,35.6,16.0,0.45985767282134504,40.78389191037811,65.3,WATCH
M22124,M,2026-01-06 01:05:00,300.4,310.6,1448.0,44.9,21.0,0.7842061282920941,25.9872458448167,77.9,NORMAL
M22129,M,2026-01-06 01:10:00,300.4,310.5,1540.0,33.4,32.0,0.22667644558811642,32.897276470888734,72.0,WATCH
M22131,M,2026-01-06 01:12:00,300.3,310.4,1293.0,49.7,37.0,0.0841854423276599,35.7985076139614,69.6,WATCH
M22133,M,2026-01-06 01:14:00,300.2,310.3,1704.0,29.2,42.0,0.3084010156212208,40.16757498206282,65.9,WATCH
M22134,M,2026-01-06 01:15:00,300.2,310.3,1478.0,38.1,45.0,0.33649301274220067,23.233004002292603,80.3,NORMAL
M22136,M,2026-01-06 01:17:00,300.1,310.3,1350.0,48.8,50.0,0.07797727959876928,13.97159955264026,88.1,NORMAL
M22143,M,2026-01-06 01:24:00,300.0,310.2,1443.0,58.7,68.0,4.960343961125378,52.70721493051992,55.2,WATCH
M22144,M,2026-01-06 01:25:00,300.1,310.3,1345.0,57.1,71.0,1.4128565197767249,51.854789214430774,55.9,WATCH
M22145,M,2026-01-06 01:26:00,300.2,310.4,1202.0,61.7,74.0,0.5100584563948458,85.13890978606666,27.6,WARNING
M22146,M,2026-01-06 01:27:00,300.1,310.4,1480.0,37.1,77.0,0.29607510839191165,45.39642025207271,61.4,WATCH
M22147,M,2026-01-06 01:28:00,300.2,310.4,1530.0,35.7,80.0,0.2832949592417518,26.496756813698084,77.5,NORMAL
M22148,M,2026-01-06 01:29:00,300.2,310.6,1983.0,20.8,83.0,1.9077080961641049,92.51407948841276,21.4,CRITICAL
M22152,M,2026-01-06 01:33:00,300.1,310.4,1556.0,38.1,92.0,0.5891225218305111,31.80256536810259,73.0,WATCH
M22155,M,2026-01-06 01:36:00,300.1,310.5,1329.0,57.4,99.0,0.37689236044120894,51.1211174421201,56.5,WATCH
M22165,M,2026-01-06 01:46:00,300.0,310.5,1790.0,25.7,123.0,0.20941838168461147,14.846782025476173,87.4,NORMAL
M22167,M,2026-01-06 01:48:00,300.0,310.4,1385.0,52.1,128.0,1.0822797807801254,14.134327221083096,88.0,NORMAL
M22184,M,2026-01-06 02:05:00,299.9,310.4,1820.0,26.6,175.0,0.9706958669728374,21.107015238272226,82.1,NORMAL
M22186,M,2026-01-06 02:07:00,299.9,310.5,1335.0,52.9,180.0,0.10746290957758026,41.87676832394221,64.4,WATCH
M22187,M,2026-01-06 02:08:00,299.9,310.5,1576.0,39.4,183.0,2.0322737601444816,14.465974060331236,87.7,NORMAL
M22189,M,2026-01-06 02:10:00,299.9,310.4,1576.0,34.3,188.0,1.194237168496006,4.544844479670478,96.1,NORMAL
M22192,M,2026-01-06 02:13:00,299.8,310.3,1805.0,23.7,198.0,1.1857935754345867,35.98374750269146,69.4,WATCH
M22193,M,2026-01-06 02:14:00,299.9,310.4,1367.0,53.3,201.0,5.307431948262779,39.236449283707906,66.6,WATCH
M22202,M,2026-01-06 02:23:00,299.7,310.3,1661.0,34.5,6.0,0.3518834782791512,21.903688829260314,81.4,NORMAL
M22212,M,2026-01-06 02:33:00,299.7,310.2,1440.0,42.8,30.0,1.811993494385104,18.83195799347033,84.0,NORMAL
M22214,M,2026-01-06 02:35:00,299.7,310.3,1429.0,47.7,35.0,16.830053880378877,26.966400090935004,77.1,NORMAL
M22218,M,2026-01-06 02:39:00,299.5,310.1,1659.0,31.5,44.0,0.14883934199335702,26.655423450494848,77.3,NORMAL
M22219,M,2026-01-06 02:40:00,299.4,310.0,1512.0,43.2,47.0,0.3262294459032325,17.409072415507207,85.2,NORMAL
M22227,M,2026-01-06 02:48:00,299.5,310.1,1359.0,61.1,67.0,1.897330662073126,40.15464291682389,65.9,WATCH
M22228,M,2026-01-06 02:49:00,299.6,310.2,1620.0,30.0,70.0,0.6569819473228297,10.656994739173632,90.9,NORMAL
M22229,M,2026-01-06 02:50:00,299.6,310.1,1646.0,29.6,73.0,1.178085122199472,15.808412246547416,86.6,NORMAL
M22230,M,2026-01-06 02:51:00,299.6,310.1,1455.0,46.1,76.0,0.47286382944208966,14.54637913388198,87.6,NORMAL
M22235,M,2026-01-06 02:56:00,299.4,309.9,1567.0,40.6,87.0,0.28183080863232934,0.0,99.7,NORMAL
M22239,M,2026-01-06 03:00:00,299.6,310.1,1357.0,48.7,96.0,0.20596094410040233,5.983041463971522,94.9,NORMAL
M22243,M,2026-01-06 03:04:00,299.7,310.4,1410.0,44.5,105.0,4.641189878611876,20.8220356877708,82.3,NORMAL
M22245,M,2026-01-06 03:06:00,299.8,310.5,1375.0,53.9,110.0,0.8276206651725148,43.10079721751902,63.4,WATCH
M22246,M,2026-01-06 03:07:00,299.8,310.6,1574.0,31.8,113.0,0.655625801175261,38.04143905936547,67.7,WATCH
M22248,M,2026-01-06 03:09:00,299.8,310.6,1694.0,31.3,121.0,0.44413968539388077,42.440103002104564,63.9,WATCH
M22250,M,2026-01-06 03:11:00,299.7,310.5,1490.0,41.2,126.0,0.697923183963641,25.568250256030346,78.3,NORMAL
M22252,M,2026-01-06 03:13:00,299.7,310.5,1492.0,39.3,131.0,0.5902779025365376,11.60351802797753,90.1,NORMAL
M22253,M,2026-01-06 03:14:00,299.7,310.5,1594.0,35.4,134.0,1.0349057989787869,9.623737492277515,91.8,NORMAL
M22255,M,2026-01-06 03:16:00,299.7,310.6,1572.0,38.0,139.0,0.7055885462698968,10.729069628868142,90.9,NORMAL
M22258,M,2026-01-06 03:19:00,299.7,310.7,1498.0,37.8,146.0,0.8715374301388477,31.026721375518118,73.6,WATCH
M22260,M,2026-01-06 03:21:00,299.6,310.6,1633.0,34.2,151.0,1.2924816448167862,44.280342299783726,62.4,WATCH
M22262,M,2026-01-06 03:23:00,299.8,310.8,1463.0,43.5,156.0,0.9417632785782285,39.10602204592783,66.8,WATCH
M22265,M,2026-01-06 03:26:00,299.8,310.8,1530.0,35.2,163.0,2.9162080778493107,24.274301941711453,79.4,NORMAL
M22273,M,2026-01-06 03:34:00,300.1,311.1,1616.0,35.2,183.0,1.6841906667686763,17.587730972972334,85.1,NORMAL
M22276,M,2026-01-06 03:37:00,300.1,311.2,1452.0,42.4,190.0,1.3115713670597262,15.676880089993919,86.7,NORMAL
M22277,M,2026-01-06 03:38:00,300.1,311.3,1495.0,41.0,193.0,1.9715832555553239,26.658699793725827,77.3,NORMAL
M22278,M,2026-01-06 03:39:00,300.2,311.4,1427.0,39.7,196.0,2.2806319540251114,32.506879430601096,72.4,WATCH
M22281,M,2026-01-06 03:42:00,300.1,311.4,1342.0,48.5,203.0,0.41949905070202176,48.41393025414259,58.8,WATCH
M22284,M,2026-01-06 03:45:00,300.1,311.4,1575.0,29.8,210.0,50.889077277351824,36.8199815965526,49.1,WARNING
M22285,M,2026-01-06 03:46:00,300.0,311.4,1791.0,24.1,213.0,15.944162433470224,47.83790281269707,59.3,WATCH
M22286,M,2026-01-06 03:47:00,300.0,311.4,1692.0,29.0,216.0,86.96229118464763,35.839332697424545,13.0,CRITICAL
M22288,M,2026-01-06 03:49:00,300.0,311.4,1864.0,23.3,2.0,0.23096095866796196,63.260698535041485,46.2,WARNING
M22290,M,2026-01-06 03:51:00,300.0,311.4,1384.0,46.1,7.0,0.6905550238645897,44.009167336589385,62.6,WATCH
M22291,M,2026-01-06 03:52:00,300.0,311.4,1352.0,61.8,10.0,1.7033839475012653,73.96994904214984,37.1,WARNING
M22293,M,2026-01-06 03:54:00,300.1,311.4,1913.0,21.9,15.0,1.1155322235006129,58.61196890215011,50.2,WATCH
M22301,M,2026-01-06 04:02:00,299.9,311.4,1337.0,54.8,32.0,0.5517482746141602,38.31851397631026,67.4,WATCH
M22307,M,2026-01-06 04:08:00,300.3,311.9,1677.0,30.8,48.0,0.9500810145153069,45.944549467062075,60.9,WATCH
M22315,M,2026-01-06 04:16:00,300.2,311.7,1597.0,39.5,68.0,0.08942098599597129,29.87960298499621,74.6,WATCH
M22316,M,2026-01-06 04:17:00,300.2,311.7,1397.0,50.2,71.0,0.44077951942317506,35.33211702851941,70.0,WATCH
M22318,M,2026-01-06 04:19:00,300.1,311.6,1433.0,51.4,76.0,0.5014029306929182,39.472110873980974,66.4,WATCH
M22325,M,2026-01-06 04:26:00,300.1,311.4,1390.0,52.1,94.0,1.6948584348618914,31.348427720533707,73.4,WATCH
M22332,M,2026-01-06 04:33:00,300.3,311.6,1617.0,32.5,115.0,0.6966123809824505,11.686424829577067,90.1,NORMAL
M22333,M,2026-01-06 04:34:00,300.3,311.6,1304.0,62.8,118.0,0.8269261887306334,54.43774400603355,53.7,WATCH
M22337,M,2026-01-06 04:38:00,300.1,311.3,1518.0,40.2,130.0,0.24478604218328603,23.29733480752411,80.2,NORMAL
M22339,M,2026-01-06 04:40:00,300.1,311.3,1523.0,34.1,135.0,0.17906418517250475,33.805786259939666,71.3,WATCH
M22340,M,2026-01-06 04:41:00,300.2,311.4,1570.0,35.3,138.0,0.380403801245281,24.711020924299184,79.0,NORMAL
M22342,M,2026-01-06 04:43:00,300.2,311.6,1510.0,47.5,146.0,1.1696465682156232,31.260424577246187,73.4,WATCH
M22344,M,2026-01-06 04:45:00,300.3,311.6,1312.0,53.4,151.0,0.10949273976681036,45.88280369892157,61.0,WATCH
M22349,M,2026-01-06 04:50:00,300.2,311.6,1751.0,28.0,162.0,0.5805164442713728,44.19018452559809,62.4,WATCH
M22350,M,2026-01-06 04:51:00,300.4,311.8,1707.0,30.0,165.0,1.2515585590290044,41.774114831247175,64.5,WATCH
M22352,M,2026-01-06 04:53:00,300.3,311.7,1319.0,51.4,170.0,0.6351512334013263,41.20744259118055,65.0,WATCH
M22357,M,2026-01-06 04:58:00,300.3,311.8,1483.0,45.1,181.0,0.3241393612658136,22.176234724364406,81.2,NORMAL
M22358,M,2026-01-06 04:59:00,300.2,311.8,1748.0,28.5,184.0,0.4726772794503736,39.442451134009254,66.5,WATCH
M22363,M,2026-01-06 05:04:00,300.3,311.7,1646.0,28.9,198.0,6.153531611883965,23.303766065856674,80.2,NORMAL
M22368,M,2026-01-06 05:09:00,300.5,311.9,1730.0,27.5,209.0,13.9577122270098,50.6646066301357,56.9,WATCH
M22372,M,2026-01-06 05:13:00,300.5,311.8,1636.0,34.4,2.0,0.26451942643167853,54.812530931137616,53.4,WATCH
M22375,M,2026-01-06 05:16:00,300.4,311.9,1335.0,58.3,9.0,4.92619450658314,80.47296551307419,31.6,WARNING
M22376,M,2026-01-06 05:17:00,300.3,311.7,1236.0,57.5,12.0,0.7307687749182608,74.44456795671826,36.7,WARNING
M22381,M,2026-01-06 05:22:00,300.2,311.6,1467.0,40.7,23.0,0.06681382943897564,43.72255789883337,62.8,WATCH
M22383,M,2026-01-06 05:24:00,300.1,311.5,1343.0,46.2,28.0,0.12398064207315806,35.24652267282222,70.0,WATCH
M22388,M,2026-01-06 05:29:00,300.1,311.3,1748.0,26.6,42.0,0.2862061944929023,42.0046013521314,64.3,WATCH
M22390,M,2026-01-06 05:31:00,300.1,311.4,1617.0,39.3,47.0,0.18540616458824116,12.451410688175532,89.4,NORMAL
M22392,M,2026-01-06 05:33:00,300.0,311.3,1629.0,32.1,55.0,0.4096217570031449,10.994836331396888,90.7,NORMAL
M22398,M,2026-01-06 05:39:00,300.2,311.4,1450.0,38.5,68.0,0.7138543416771529,36.95044643260039,68.6,WATCH
M22400,M,2026-01-06 05:41:00,300.2,311.3,1587.0,31.2,73.0,0.6194224613525064,35.2279159226584,70.1,WATCH
M22401,M,2026-01-06 05:42:00,300.3,311.5,1528.0,40.9,76.0,0.20178705140943068,48.30640265163037,58.9,WATCH
M22402,M,2026-01-06 05:43:00,300.4,311.6,1401.0,49.9,79.0,3.201734901505019,44.293182881988216,62.4,WATCH
M22410,M,2026-01-06 05:51:00,300.3,311.4,1554.0,34.3,99.0,0.37561035343378246,22.934330496415065,80.5,NORMAL
M22411,M,2026-01-06 05:52:00,300.2,311.3,1491.0,37.3,102.0,0.42980619259009156,11.280948803803058,90.4,NORMAL
M22414,M,2026-01-06 05:55:00,300.3,311.4,1371.0,50.2,109.0,0.600652583937919,25.28499951154283,78.5,NORMAL
M22417,M,2026-01-06 05:58:00,300.4,311.5,1750.0,27.3,116.0,0.23742762642678986,20.178039254303435,82.8,NORMAL
M22418,M,2026-01-06 05:59:00,300.3,311.4,1386.0,48.1,119.0,3.301469001459819,16.374487141782307,86.1,NORMAL
M22419,M,2026-01-06 06:00:00,300.4,311.4,1355.0,56.2,122.0,1.6858222329145005,29.31670235280302,75.1,NORMAL
M22420,M,2026-01-06 06:01:00,300.3,311.3,1377.0,53.8,125.0,1.1283815763672564,38.842030782189205,67.0,WATCH
M22422,M,2026-01-06 06:03:00,300.3,311.1,1350.0,58.7,130.0,1.3036380078646101,73.82183279364092,37.3,WARNING
M22423,M,2026-01-06 06:04:00,300.4,311.2,1831.0,23.4,133.0,0.19692882233278888,51.254148983308525,56.4,WATCH
M22424,M,2026-01-06 06:05:00,300.3,311.2,1381.0,65.2,136.0,98.32614129908151,70.03436890283805,1.7,CRITICAL
M22425,M,2026-01-06 06:06:00,300.3,311.2,1783.0,25.6,139.0,0.1960824752696085,54.46535052437359,53.7,WATCH
M22427,M,2026-01-06 06:08:00,300.2,311.0,2370.0,14.7,144.0,1.8133340462384813,99.99999465438661,15.0,CRITICAL
M22436,M,2026-01-06 06:17:00,300.3,311.1,1477.0,44.2,166.0,0.7323202010287165,43.68740338254989,62.9,WATCH
M22441,M,2026-01-06 06:22:00,300.4,311.2,1366.0,56.1,177.0,2.4120349048245013,63.050145548252765,46.4,WARNING
M22450,M,2026-01-06 06:31:00,300.4,311.0,1433.0,46.1,199.0,2.097386747027049,23.280192929483242,80.2,NORMAL
M22451,M,2026-01-06 06:32:00,300.5,311.1,1296.0,61.3,202.0,99.42908354898162,73.04242131169609,0.6,CRITICAL
M22452,M,2026-01-06 06:33:00,300.5,311.2,1551.0,36.6,205.0,14.5221726223904,27.60001895903824,76.5,NORMAL
M22460,M,2026-01-06 06:41:00,300.4,311.0,1595.0,35.4,15.0,0.3814337344144895,40.86614516996137,65.3,WATCH
M22466,M,2026-01-06 06:47:00,300.4,311.3,1350.0,56.5,31.0,0.6405074762340961,43.21281115766582,63.3,WATCH
M22467,M,2026-01-06 06:48:00,300.5,311.3,1468.0,41.1,34.0,0.5141794825266633,28.768428925043395,75.5,NORMAL
M22470,M,2026-01-06 06:51:00,300.5,311.3,1507.0,43.4,41.0,0.18734681789925448,28.436307259584336,75.8,NORMAL
M22472,M,2026-01-06 06:53:00,300.5,311.4,1743.0,27.6,46.0,0.6376285327231979,30.26849609454405,74.3,WATCH
M22476,M,2026-01-06 06:57:00,300.6,311.4,1468.0,40.4,55.0,0.2547003292639522,4.580230526359799,96.1,NORMAL
M22478,M,2026-01-06 06:59:00,300.5,311.4,1312.0,51.4,60.0,0.12524633951244193,24.910642785814467,78.8,NORMAL
M22482,M,2026-01-06 07:03:00,300.6,311.6,1473.0,31.5,69.0,0.6614880838685653,23.08761780512441,80.4,NORMAL
M22489,M,2026-01-06 07:10:00,300.5,311.7,1269.0,64.0,87.0,3.643817420710027,61.921956860555696,47.4,WARNING
M22494,M,2026-01-06 07:15:00,300.3,311.3,1506.0,40.7,98.0,0.14864515170934864,25.87612052241538,78.0,NORMAL
M22501,M,2026-01-06 07:22:00,300.4,311.4,1352.0,57.3,116.0,0.8480107922177037,37.62996313759193,68.0,WATCH
M22502,M,2026-01-06 07:23:00,300.4,311.4,1604.0,31.7,119.0,0.4325056842667237,14.700460887314165,87.5,NORMAL
M22511,M,2026-01-06 07:32:00,300.4,311.5,1476.0,32.6,144.0,0.6350997153766585,16.61326001726765,85.9,NORMAL
M22514,M,2026-01-06 07:35:00,300.3,311.5,1540.0,41.5,151.0,0.5180853010408545,15.63098074032088,86.7,NORMAL
M22518,M,2026-01-06 07:39:00,300.4,311.6,1359.0,55.4,160.0,3.179337521291182,36.81455165042561,68.7,WATCH
M22520,M,2026-01-06 07:41:00,300.5,311.6,1246.0,52.9,165.0,0.24794140459555686,36.869149653428074,68.7,WATCH
M22522,M,2026-01-06 07:43:00,300.5,311.6,1658.0,30.4,170.0,1.6883702148385278,18.838508050077944,84.0,NORMAL
M22526,M,2026-01-06 07:47:00,300.6,311.7,1424.0,50.8,182.0,0.8113692859853895,41.487343091815546,64.7,WATCH
M22531,M,2026-01-06 07:52:00,300.5,311.6,1456.0,51.1,193.0,1.3398320409347493,47.955368841542956,59.2,WATCH
M22532,M,2026-01-06 07:53:00,300.5,311.7,2141.0,17.2,196.0,0.8835536514548865,76.38948642735816,35.1,WARNING
M22533,M,2026-01-06 07:54:00,300.5,311.6,1476.0,39.1,199.0,1.5645081697048941,27.43594438867763,76.7,NORMAL
