udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,timestamp,temp_diff_k,power_watts,strain_index,rolling_mean_process_temp_15,rolling_std_process_temp_15,rolling_mean_speed_15,rolling_std_speed_15,rolling_mean_torque_15,rolling_std_torque_15,torque_slope_5,temp_slope_5,anomaly_score_pct,is_anomaly,failure_probability_pct,predicted_failure,health_score,risk_tier
8451,L55630,L,298.4,310.0,1559.0,44.2,23.0,0,0,0,0,0,0,2026-01-06 20:51:00,11.600000000000023,7216.007941834492,1016.6,309.9133333333333,0.0915475416342962,1526.6,158.30612297517206,41.3,11.092983625440079,1.4600000000000009,0.0,19.50449377654497,0,0.18298421457680358,0,83.4,NORMAL
8452,L55631,L,298.5,310.0,1435.0,42.5,25.0,0,0,0,0,0,0,2026-01-06 20:52:00,11.5,6386.596065360251,1062.5,309.91999999999996,0.09411239480261975,1530.8666666666666,154.63268304814565,40.71333333333333,10.75386087921544,0.07999999999999971,0.02000000000000455,7.425064312204138,0,0.9696049235991381,0,93.7,NORMAL
8453,M23312,M,298.6,310.0,1512.0,37.5,27.0,0,0,0,0,0,0,2026-01-06 20:53:00,11.399999999999977,5937.6101152847095,1012.5,309.93333333333334,0.08997354107514272,1552.9333333333334,121.12653753508796,38.82,8.199407644109641,-2.4799999999999995,-0.02000000000000455,12.923740945268996,0,0.3653699550600949,0,89.0,NORMAL
8454,L55633,L,298.6,309.9,1564.0,37.1,30.0,0,0,0,0,0,0,2026-01-06 20:54:00,11.299999999999955,6076.300958965187,1113.0,309.94,0.08280786711125936,1559.2666666666667,118.88738168456028,38.440000000000005,8.133598746645102,-0.8200000000000003,-0.02000000000000455,11.900349340798675,0,0.5426452491636492,0,89.9,NORMAL
8455,L55634,L,298.6,310.0,1522.0,40.3,32.0,0,0,0,0,0,0,2026-01-06 20:55:00,11.399999999999977,6423.153731872522,1289.6,309.9533333333333,0.07432233528491093,1551.6,117.21274918467525,38.82000000000001,8.074315539324019,2.499999999999999,0.02000000000000455,12.112046713952186,0,0.31890822729886303,0,89.7,NORMAL
8456,L55635,L,298.6,309.9,1356.0,59.5,34.0,0,0,0,0,0,0,2026-01-06 20:56:00,11.299999999999955,8448.999282564388,2023.0,309.96,0.06324555319074593,1550.6666666666667,118.80696628605699,39.053333333333335,8.63720082522317,3.0599999999999996,-0.02000000000000455,42.8395550990361,0,1.9242789824614674,0,63.6,WATCH
8457,L55636,L,298.6,309.9,1556.0,38.6,36.0,0,0,0,0,0,0,2026-01-06 20:57:00,11.299999999999955,6289.636044094958,1389.6000000000001,309.96000000000004,0.06324555319074593,1545.7333333333333,116.79681176340569,39.586666666666666,8.319071605711162,-0.7799999999999997,-0.02000000000000455,11.634201182176316,0,0.3151980518048446,0,90.1,NORMAL
8458,L55637,L,298.6,309.9,1393.0,45.5,38.0,0,0,0,0,0,0,2026-01-06 20:58:00,11.299999999999955,6637.295159116717,1729.0,309.9533333333333,0.06399404732966822,1537.4666666666667,123.18909197227566,40.019999999999996,8.45451696685589,1.6,-0.02000000000000455,7.877469119339252,0,0.7052853449522432,0,93.3,NORMAL
8459,L55638,L,298.7,309.9,1753.0,26.8,40.0,0,0,0,0,0,0,2026-01-06 20:59:00,11.199999999999989,4919.775983423664,1072.0,309.95333333333326,0.06399404732966822,1543.1333333333334,131.3098117684582,39.653333333333336,8.919710650869531,-2.06,0.0,17.865240304785413,0,0.6490217893069575,0,84.8,NORMAL
8460,L55639,L,298.7,309.9,1651.0,29.5,42.0,0,0,0,0,0,0,2026-01-06 21:00:00,11.199999999999989,5100.323313225469,1239.0,309.9533333333333,0.06399404732966822,1532.0,112.00000000000696,39.96,8.442562238020763,-2.1599999999999993,-0.02000000000000455,17.061030448837506,0,0.5042585749115589,0,85.5,NORMAL
8461,L55640,L,298.7,309.9,1372.0,54.7,44.0,0,0,0,0,0,0,2026-01-06 21:01:00,11.199999999999989,7859.050070122275,2406.8,309.94666666666666,0.06399404732959167,1520.7333333333333,119.29283697013338,41.14666666666666,9.19882497672268,-0.9599999999999994,0.0,19.421113992206884,0,0.7983075501363056,0,83.5,NORMAL
8462,L55641,L,298.7,309.9,1446.0,43.3,46.0,0,0,0,0,0,0,2026-01-06 21:02:00,11.199999999999989,6556.692363601113,1991.8,309.94666666666666,0.06399404732959167,1518.3333333333333,120.48394479092592,41.22666666666667,9.212915365062544,0.9399999999999992,0.0,3.8870817073150272,0,0.2672185254416513,0,96.7,NORMAL
8463,M23322,M,298.7,309.8,1501.0,44.7,48.0,0,0,0,0,0,0,2026-01-06 21:03:00,11.100000000000023,7026.140553827038,2145.6000000000004,309.9266666666666,0.05936168395659065,1522.4666666666667,118.61695052724451,40.879999999999995,8.957534737383096,-0.15999999999999942,-0.01999999999999318,6.768660097571362,0,0.22024972247413002,0,94.2,NORMAL
8464,M23323,M,298.7,309.9,1411.0,45.1,51.0,0,0,0,0,0,0,2026-01-06 21:04:00,11.199999999999989,6663.956808770181,2300.1,309.92,0.056061191043353484,1517.0666666666666,121.90128715286716,41.14,9.023841437309853,3.66,0.0,11.182981638996576,0,0.8888193369186815,0,90.5,NORMAL
8465,H37878,H,298.6,309.7,1672.0,27.5,54.0,0,0,0,0,0,0,2026-01-06 21:05:00,11.099999999999966,4815.014340401957,1485.0,309.9066666666667,0.07988086366129396,1513.5333333333333,116.07255530589545,41.12,9.055795303087667,-0.4,-0.039999999999997725,20.410991200785936,0,0.2054585349984838,0,82.7,NORMAL
8466,M23325,M,298.7,309.8,1475.0,40.5,59.0,0,0,0,0,0,0,2026-01-06 21:06:00,11.100000000000023,6255.696371460675,2389.5,309.8933333333334,0.07988086366116638,1507.9333333333334,115.74816670358243,40.873333333333335,9.016212909980084,-2.8400000000000007,-0.01999999999999318,2.6476211256223285,0,0.13620197768800044,0,97.7,NORMAL
8467,L55646,L,298.7,309.8,1469.0,38.4,62.0,0,0,0,0,0,0,2026-01-06 21:07:00,11.100000000000023,5907.199498397959,2380.7999999999997,309.88,0.07745966691305721,1510.2,114.54456400396874,40.6,9.025519375636868,-0.9799999999999998,-0.01999999999999318,2.3394693177034123,0,0.24246220535356672,0,98.0,NORMAL
8468,L55647,L,298.6,309.8,1704.0,28.3,64.0,0,0,0,0,0,0,2026-01-06 21:08:00,11.199999999999989,5049.921695086377,1811.2,309.8666666666667,0.07237468643356758,1523.0,125.00971390828144,39.98666666666667,9.548662334638784,-3.2800000000000002,0.0,11.603334732309149,0,0.503754375540884,0,90.1,NORMAL
8469,H37882,H,298.6,309.7,1463.0,39.1,66.0,0,0,0,0,0,0,2026-01-06 21:09:00,11.099999999999966,5990.315568036435,2580.6,309.8533333333333,0.08338093877274667,1516.2666666666667,125.36316767506234,40.120000000000005,9.519393738198564,-1.2,-0.039999999999997725,5.189107443085776,0,0.23655546191307564,0,95.6,NORMAL
8470,M23329,M,298.6,309.7,1280.0,64.1,71.0,0,0,0,0,0,0,2026-01-06 21:10:00,11.099999999999966,8592.046468057844,4551.099999999999,309.8333333333333,0.08164965808183988,1500.1333333333334,139.36276745380516,41.70666666666666,11.357531589633348,7.3199999999999985,0.0,62.739853052947694,0,1.1028582098157216,0,46.7,WARNING
8471,L55650,L,298.7,309.9,1464.0,38.0,74.0,0,0,0,0,0,0,2026-01-06 21:11:00,11.199999999999989,5825.769416816912,2812.0,309.8333333333333,0.08164965808183988,1507.3333333333333,134.0738957583159,40.273333333333326,10.254717845715446,-0.5,0.01999999999999318,0.0,0,0.39839287692631925,0,99.6,NORMAL
8472,L55651,L,298.6,309.8,1332.0,46.4,76.0,0,0,0,0,0,0,2026-01-06 21:12:00,11.199999999999989,6472.183521219547,3526.4,309.82666666666665,0.07988086366056196,1492.4,140.58286829178547,40.79333333333334,10.361016681130428,1.6,0.0,6.0880715895492505,0,0.06617531399764871,0,94.8,NORMAL
8473,L55652,L,298.5,309.7,1634.0,37.8,78.0,0,0,0,0,0,0,2026-01-06 21:13:00,11.199999999999989,6468.036618916809,2948.3999999999996,309.81333333333333,0.08338093877239813,1508.4666666666667,142.17387074920524,40.28,10.301747424587576,1.8999999999999992,-0.02000000000000455,2.4316372324705036,0,0.22819653549406402,0,97.9,NORMAL
8474,M23333,M,298.6,309.8,1430.0,43.1,80.0,0,0,0,0,0,0,2026-01-06 21:14:00,11.199999999999989,6454.192667289992,3448.0,309.8066666666667,0.07988086366038148,1486.9333333333334,126.03654043098902,41.36666666666667,9.615067540559437,0.8,0.02000000000000455,3.8627810597300702,0,1.6991218705207998,0,96.7,NORMAL
8475,M23334,M,298.5,309.7,1523.0,44.6,83.0,0,0,0,0,0,0,2026-01-06 21:15:00,11.199999999999989,7113.173142306986,3701.8,309.7933333333333,0.07988086366026373,1478.4,118.2260546580281,42.373333333333335,9.058261159741992,-3.8999999999999986,0.0,13.97510237921176,0,0.2060095588400234,0,88.1,NORMAL
8476,M23335,M,298.5,309.7,1557.0,37.7,86.0,0,0,0,0,0,0,2026-01-06 21:16:00,11.199999999999989,6146.934433793397,3242.2000000000003,309.78,0.07745966691213647,1490.7333333333333,115.96148785984664,41.24,8.448820712298694,-0.05999999999999943,-0.039999999999997725,9.32279616854543,0,0.21426411337934492,0,92.1,NORMAL
8477,L55656,L,298.5,309.6,1585.0,32.2,89.0,0,0,0,0,0,0,2026-01-06 21:17:00,11.100000000000023,5344.582142042076,2865.8,309.76000000000005,0.08280786710967683,1500.0,117.67266948131827,40.5,8.73670418407288,-2.839999999999999,-0.039999999999997725,10.693065024040088,0,0.11686161826269842,0,90.9,NORMAL
8478,H37891,H,298.5,309.6,1579.0,33.5,91.0,0,0,0,0,0,0,2026-01-06 21:18:00,11.100000000000023,5539.308526687082,3048.5,309.74666666666667,0.0915475416329951,1505.2,119.43031440971039,39.75333333333334,8.830213285457143,-0.8599999999999994,-0.01999999999999318,3.435041718513212,0,0.21279662808572522,0,97.1,NORMAL
8479,M23338,M,298.5,309.7,1354.0,60.8,96.0,0,0,0,0,0,0,2026-01-06 21:19:00,11.199999999999989,8620.865344666776,5836.799999999999,309.73333333333335,0.08164965808098876,1501.4,123.47978434893515,40.8,10.31489907159247,3.539999999999999,-0.02000000000000455,37.54808470127602,0,2.1885207622663025,0,68.1,WATCH
8480,L55659,L,298.6,309.7,1627.0,33.4,99.0,0,0,0,0,0,0,2026-01-06 21:20:00,11.099999999999966,5690.6599887615275,3306.6,309.73333333333335,0.08164965808098876,1498.4,119.5221437941327,41.193333333333335,9.8746042717572,-2.2400000000000007,0.0,6.9546923517219374,0,0.2127086519349001,0,94.1,NORMAL
8481,L55660,L,298.4,309.6,1477.0,35.6,101.0,0,0,0,0,0,0,2026-01-06 21:21:00,11.200000000000045,5506.290387897854,3595.6000000000004,309.71999999999997,0.08618916072586673,1498.5333333333333,119.49528781306098,40.86666666666667,9.979669810359749,-0.42000000000000026,-0.01999999999999318,2.188052035146794,0,0.2863152653124178,0,98.1,NORMAL
8482,M23341,M,298.3,309.4,1595.0,29.0,103.0,0,0,0,0,0,0,2026-01-06 21:22:00,11.099999999999966,4843.812273059863,2987.0,309.6933333333334,0.1162919151180994,1506.9333333333334,121.67959487739118,40.24,10.430573193399002,-0.6400000000000006,-0.0400000000000091,7.516420442657325,0,1.3551349573812637,0,93.6,NORMAL
8483,L55662,L,298.4,309.5,1520.0,38.1,106.0,0,0,0,0,0,0,2026-01-06 21:23:00,11.100000000000023,6064.530458489738,4038.6000000000004,309.67333333333335,0.12227992864890969,1494.6666666666667,109.00895550804512,40.89333333333333,9.923886527440752,0.9200000000000003,-0.02000000000000455,2.3755142601546217,0,0.42494346853124604,0,98.0,NORMAL
8484,L55663,L,298.3,309.4,1618.0,31.5,108.0,0,0,0,0,0,0,2026-01-06 21:24:00,11.099999999999966,5337.2517591836995,3402.0,309.65333333333336,0.14074631010261396,1505.0,113.06382521138605,40.38666666666666,10.211818549858528,-5.859999999999999,-0.060000000000002274,29.236276761459806,0,0.08009441701577188,0,75.1,NORMAL
8485,L55664,L,298.4,309.5,1397.0,50.3,110.0,0,0,0,0,0,0,2026-01-06 21:25:00,11.100000000000023,7358.562944478884,5533.0,309.64,0.14540583599298065,1512.8,99.67604669987846,39.46666666666667,8.38022047669944,3.38,-0.039999999999997725,21.159776986333227,0,1.7980345315260178,0,82.0,NORMAL
8486,L55665,L,298.4,309.5,1450.0,47.9,112.0,0,0,0,0,0,0,2026-01-06 21:26:00,11.100000000000023,7273.31059183597,5364.8,309.61333333333334,0.13020130932639867,1511.8666666666666,100.22964108677155,40.12666666666667,8.64221091641522,2.4599999999999995,-0.02000000000000455,6.7614650179392655,0,1.6478870544736264,0,94.3,NORMAL
8487,M23346,M,298.5,309.5,1501.0,40.2,114.0,0,0,0,0,0,0,2026-01-06 21:27:00,11.0,6318.810967871295,4582.8,309.5933333333333,0.12227992864849901,1523.1333333333334,87.2212839905155,39.71333333333333,8.467236576244485,2.2400000000000007,0.02000000000000455,0.05676928363734993,0,1.5704675176713085,0,98.4,NORMAL
8488,L55667,L,298.4,309.4,1392.0,50.1,117.0,0,0,0,0,0,0,2026-01-06 21:28:00,11.0,7303.071946240977,5861.7,309.5733333333334,0.1279880946761425,1507.0,87.62990357179577,40.53333333333333,8.855399213931115,2.4,-0.02000000000000455,10.844868208519424,0,2.3232279198725077,0,90.8,NORMAL
8489,L55668,L,298.4,309.4,1385.0,43.2,119.0,0,0,0,0,0,0,2026-01-06 21:29:00,11.0,6265.592388319485,5140.8,309.5466666666667,0.1187233679318553,1504.0,91.15371632578844,40.54,8.857506904960625,2.3400000000000007,0.0,3.685420898167582,0,1.861124578941708,0,96.9,NORMAL
8490,L55669,L,298.4,309.4,1461.0,46.3,121.0,0,0,0,0,0,0,2026-01-06 21:30:00,11.0,7083.694531240801,5602.299999999999,309.52666666666664,0.11629191511722374,1499.8666666666666,91.63504216391988,40.65333333333333,8.92379376936131,-0.8,-0.02000000000000455,2.608888036023571,0,0.8950596488103671,0,97.8,NORMAL
8491,M23350,M,298.5,309.6,1364.0,58.7,123.0,0,0,0,0,0,0,2026-01-06 21:31:00,11.100000000000023,8384.575689214775,7220.1,309.52000000000004,0.10823255384633959,1487.0,96.46242791886786,42.053333333333335,10.008700976554884,2.160000000000001,0.02000000000000455,38.807007069673254,0,6.486132823069479,0,67.0,WATCH
8492,L55671,L,298.5,309.5,1579.0,38.6,126.0,0,0,0,0,0,0,2026-01-06 21:32:00,11.0,6382.606242690191,4863.6,309.5133333333333,0.10600988272752035,1486.6,96.03853393301456,42.48,9.689994840039654,-0.3200000000000003,0.0,9.566740390648814,0,1.5233398680886234,0,91.9,NORMAL
8493,M23352,M,298.4,309.5,1514.0,38.8,128.0,0,0,0,0,0,0,2026-01-06 21:33:00,11.100000000000023,6151.573518945197,4966.4,309.5066666666667,0.10327955588821193,1482.2666666666667,92.98960515385349,42.833333333333336,9.432365758892024,-2.2600000000000007,0.02000000000000455,9.342857872625899,0,1.296467202715208,0,92.1,NORMAL
8494,M23353,M,298.3,309.5,1560.0,36.9,131.0,0,0,0,0,0,0,2026-01-06 21:34:00,11.199999999999989,6028.087983708095,4833.9,309.4933333333333,0.08837151015632061,1496.0,87.75778353759341,41.24,8.105976631033005,-1.260000000000001,0.02000000000000455,5.416004155706077,0,1.7432994917044924,0,95.4,NORMAL
8495,L55674,L,298.3,309.5,1542.0,36.7,134.0,0,0,0,0,0,0,2026-01-06 21:35:00,11.199999999999989,5926.237549878714,4917.8,309.47999999999996,0.06761234036178429,1490.3333333333333,81.19347850895193,41.46000000000001,7.920660145647775,-1.9199999999999988,0.02000000000000455,18.454274369241336,0,1.1081657299776515,0,84.3,NORMAL
8496,L55675,L,298.3,309.4,1668.0,27.1,136.0,0,0,0,0,0,0,2026-01-06 21:36:00,11.099999999999966,4733.626146722957,3685.6000000000004,309.46666666666664,0.06172133996663258,1503.0666666666666,93.06254936998249,40.89333333333333,8.641136389111931,-6.32,-0.0400000000000091,36.4329674083609,0,1.3224978691197815,0,69.0,WATCH
8497,M23356,M,298.3,309.4,1816.0,22.6,138.0,0,0,0,0,0,0,2026-01-06 21:37:00,11.099999999999966,4297.866301719028,3118.8,309.46666666666664,0.06172133996663258,1517.8,121.73401919173357,40.46666666666667,9.395414281648582,-3.2,-0.02000000000000455,23.476840763970603,0,0.4205722939258919,0,80.0,NORMAL
8498,M23357,M,298.3,309.4,1509.0,34.2,141.0,0,0,0,0,0,0,2026-01-06 21:38:00,11.099999999999966,5404.356178264378,4822.200000000001,309.46,0.06324555318553782,1517.0666666666666,121.75295048738202,40.20666666666667,9.518738411805305,-0.9199999999999988,-0.02000000000000455,3.9364779120980513,0,0.25634756112748636,0,96.7,NORMAL
8499,L55678,L,298.4,309.6,1479.0,37.8,144.0,0,0,0,0,0,0,2026-01-06 21:39:00,11.200000000000045,5854.483573670723,5443.2,309.47333333333336,0.07037315503899642,1507.8,118.77541833225511,40.626666666666665,9.24209829813433,0.17999999999999972,0.02000000000000455,2.9930548453581816,0,0.44591021613395765,0,97.5,NORMAL
8500,L55679,L,298.4,309.6,1655.0,30.2,146.0,0,0,0,0,0,0,2026-01-06 21:40:00,11.200000000000045,5233.998080635715,4409.2,309.47999999999996,0.07745966690975928,1525.0,120.25567999654028,39.28666666666667,9.19641752195347,-1.3000000000000007,0.02000000000000455,9.08122967096153,0,2.314038529042142,0,92.3,NORMAL
8501,L55680,L,298.3,309.5,1711.0,30.3,148.0,0,0,0,0,0,0,2026-01-06 21:41:00,11.199999999999989,5429.017680595057,4484.400000000001,309.47999999999996,0.07745966690975928,1542.4,127.30435970539752,38.11333333333333,9.14157431476545,0.6399999999999999,0.02000000000000455,10.103454010967466,0,2.029354710152569,0,91.4,NORMAL
8502,L55681,L,298.4,309.7,1581.0,34.6,150.0,0,0,0,0,0,0,2026-01-06 21:42:00,11.300000000000011,5728.4428764087015,5190.0,309.4933333333333,0.09611501046081897,1547.7333333333333,127.12168898156168,37.74,9.164590241015308,2.4,0.060000000000002274,17.837824705046707,0,2.042674368479208,0,84.8,NORMAL
8503,H37916,H,298.6,309.8,1279.0,55.9,152.0,0,0,0,0,0,0,2026-01-06 21:43:00,11.199999999999989,7487.054084010707,8496.8,309.5199999999999,0.12071217241543303,1540.2,139.7324995431368,38.126666666666665,9.822093657134523,4.339999999999999,0.08000000000000682,44.97524128288083,0,0.3707360824703704,0,61.8,WATCH
8504,L55683,L,298.5,309.8,1468.0,40.9,157.0,0,0,0,0,0,0,2026-01-06 21:44:00,11.300000000000011,6287.499761090517,6421.3,309.5466666666667,0.13557637101949063,1545.7333333333333,134.7004436659756,37.97333333333333,9.754959666509988,0.6200000000000003,0.039999999999997725,7.450074636402137,0,0.8348814492919685,0,93.7,NORMAL
8505,L55684,L,298.4,309.7,1419.0,41.3,159.0,0,0,0,0,0,0,2026-01-06 21:45:00,11.300000000000011,6137.069832861124,6566.7,309.56666666666666,0.1345185418190683,1542.9333333333334,137.00441424936187,37.64,9.533010317537924,2.2199999999999998,0.01999999999999318,6.378513918917178,0,1.3734362440068433,0,94.6,NORMAL
8506,L55685,L,298.4,309.7,1530.0,38.6,161.0,0,0,0,0,0,0,2026-01-06 21:46:00,11.300000000000011,6184.539297856867,6214.6,309.5733333333334,0.1387014608286242,1554.0,127.92185114358264,36.3,7.572318007057008,1.6600000000000001,0.039999999999997725,19.48477930365274,0,0.5824495540937101,0,83.4,NORMAL
8507,L55686,L,298.4,309.6,1710.0,27.3,163.0,1,0,0,0,0,0,2026-01-06 21:47:00,11.200000000000045,4888.6323282510775,4449.900000000001,309.58,0.1373213124575031,1562.7333333333333,134.07432196183012,35.54666666666667,7.882880788379963,-1.4600000000000002,-0.01999999999999318,29.195860904650594,0,0.9243947224020711,0,75.2,NORMAL
8508,L55687,L,298.4,309.7,1518.0,39.8,165.0,0,0,0,0,0,0,2026-01-06 21:48:00,11.300000000000011,6326.790613211413,6566.999999999999,309.5933333333333,0.13870146082872273,1563.0,133.97441120282454,35.61333333333333,7.916516790561265,-3.22,-0.02000000000000455,19.10417953518039,0,0.40265612602299633,0,83.8,NORMAL
8509,M23368,M,298.4,309.7,1679.0,33.3,167.0,0,0,0,0,0,0,2026-01-06 21:49:00,11.300000000000011,5854.954812568761,5561.099999999999,309.6066666666667,0.13870146082879056,1570.9333333333334,137.2669280045633,35.373333333333335,7.929282679380546,-1.5200000000000002,-0.02000000000000455,24.0840009073129,0,0.557535962496166,0,79.5,NORMAL
8510,M23369,M,298.4,309.7,1870.0,22.5,170.0,0,0,0,0,0,0,2026-01-06 21:50:00,11.300000000000011,4406.083696659684,3825.0,309.62,0.13732131245770582,1592.8,157.0310251419849,34.42666666666666,8.580498376024181,-3.7599999999999993,0.0,46.484275662220085,0,1.0499816461946436,0,60.5,WATCH
8511,L55690,L,298.3,309.7,1484.0,44.3,173.0,0,0,0,0,0,0,2026-01-06 21:51:00,11.399999999999977,6884.402365272576,7663.9,309.64000000000004,0.12421180067354186,1580.5333333333333,157.92125825715797,35.57333333333334,8.680147025307392,1.1399999999999992,0.0,14.524262183648801,0,0.4887168730336668,0,87.7,NORMAL
8512,L55691,L,298.4,309.7,1457.0,44.2,175.0,0,0,0,0,0,0,2026-01-06 21:52:00,11.300000000000011,6743.889397853018,7735.000000000001,309.65999999999997,0.10555973257297756,1556.6,146.4756440017081,37.01333333333333,8.1496596481664,3.3800000000000003,0.01999999999999318,12.04434128744096,0,0.21409205039516316,0,89.8,NORMAL
8513,H37926,H,298.3,309.6,1546.0,36.2,177.0,0,0,0,0,0,0,2026-01-06 21:53:00,11.300000000000011,5860.662039222782,6407.400000000001,309.67333333333335,0.07988086365953476,1559.0666666666666,145.9273139353347,37.14666666666667,8.116637821401714,-0.7199999999999989,-0.01999999999999318,5.966697659829729,0,0.8915288345804869,0,94.9,NORMAL
8514,M23373,M,298.2,309.5,1478.0,36.5,182.0,0,0,0,0,0,0,2026-01-06 21:54:00,11.300000000000011,5649.316629440285,6643.0,309.6666666666667,0.08997354107330019,1559.0,145.96672810708094,37.059999999999995,8.11610392104131,0.6400000000000006,-0.039999999999997725,11.089193862469521,0,1.85428188539014,0,90.6,NORMAL
8515,L55694,L,298.2,309.4,1447.0,47.1,185.0,0,0,0,0,0,0,2026-01-06 21:55:00,11.199999999999989,7137.038774498756,8713.5,309.65333333333336,0.11254628676538736,1545.1333333333334,146.0752578378081,38.186666666666675,8.267394361212485,4.92,-0.060000000000002274,34.7443202156559,0,0.4422017583873449,0,70.5,WATCH
