udi,timestamp,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_watts,strain_index,failure_probability_pct,anomaly_score_pct,health_score,risk_tier,machine_failure
9187,2026-01-07 09:07:00,L56366,L,297.9,309.0,1629.0,29.0,26.0,11.100000000000023,4947.065951607847,754.0,2.4828489847591872,19.80995324911271,83.2,NORMAL,0
9188,2026-01-07 09:08:00,L56367,L,297.9,309.0,1379.0,47.3,28.0,11.100000000000023,6830.524051263512,1324.3999999999999,0.14729201430746758,6.6221210078232025,94.4,NORMAL,0
9189,2026-01-07 09:09:00,L56368,L,297.9,309.0,1502.0,40.2,30.0,11.100000000000023,6323.020702027105,1206.0,0.26713150294725946,9.172986709816316,92.2,NORMAL,0
9190,2026-01-07 09:10:00,L56369,L,297.9,309.1,1595.0,32.0,32.0,11.200000000000045,5344.896301307435,1024.0,0.45958609746119167,21.213513422344842,82.0,NORMAL,0
9191,2026-01-07 09:11:00,M24050,M,298.0,309.0,1439.0,38.5,34.0,11.0,5801.63151326183,1309.0,2.459452366638879,19.91591955580043,83.1,NORMAL,0
9192,2026-01-07 09:12:00,M24051,M,297.9,309.0,1970.0,21.6,37.0,11.100000000000023,4456.035019851763,799.2,0.7272350674038847,38.53988145730537,67.2,WATCH,0
9193,2026-01-07 09:13:00,L56372,L,297.9,309.0,1562.0,35.8,40.0,11.100000000000023,5855.886818389326,1432.0,0.3331613201483296,7.738919549883345,93.4,NORMAL,0
9194,2026-01-07 09:14:00,M24053,M,297.9,309.0,1530.0,40.9,42.0,11.100000000000023,6553.048116122949,1717.8,0.25722558368085285,8.720118805621407,92.6,NORMAL,0
9195,2026-01-07 09:15:00,L56374,L,297.9,308.9,1393.0,40.6,45.0,11.0,5922.509526596455,1827.0,0.723279389042677,22.78476179591161,80.6,NORMAL,0
9196,2026-01-07 09:16:00,L56375,L,297.9,309.0,1532.0,37.6,47.0,11.100000000000023,6032.192998108786,1767.2,0.36400301044830213,10.048797008849212,91.5,NORMAL,0
9197,2026-01-07 09:17:00,L56376,L,298.0,308.9,1607.0,37.7,49.0,10.899999999999977,6344.331172193956,1847.3000000000002,0.13918645820787734,15.667638718351661,86.7,NORMAL,0
9198,2026-01-07 09:18:00,M24057,M,297.9,308.8,1469.0,49.0,51.0,10.900000000000034,7537.83269326823,2499.0,0.273980818678725,16.36111969680277,86.1,NORMAL,0
9199,2026-01-07 09:19:00,M24058,M,297.9,308.8,1538.0,37.6,54.0,10.900000000000034,6055.817774863781,2030.4,0.2630223043008444,9.501802543759172,91.9,NORMAL,0
9200,2026-01-07 09:20:00,L56379,L,297.9,308.8,1613.0,31.4,57.0,10.900000000000034,5303.8671012515515,1789.8,0.30735516506731264,12.771148012467362,89.1,NORMAL,0
9201,2026-01-07 09:21:00,M24060,M,297.9,308.8,1602.0,32.1,59.0,10.900000000000034,5385.1296312244085,1893.9,0.23443553228447278,23.99172235236606,79.6,NORMAL,0
9202,2026-01-07 09:22:00,L56381,L,297.8,308.7,1404.0,44.2,62.0,10.899999999999977,6498.572899509703,2740.4,0.678382181365928,14.125002720138124,88.0,NORMAL,0
9203,2026-01-07 09:23:00,L56382,L,297.8,308.8,1548.0,36.9,64.0,11.0,5981.71807614111,2361.6,0.34835353096115673,19.750306824239463,83.2,NORMAL,0
9204,2026-01-07 09:24:00,L56383,L,297.8,308.8,1559.0,35.2,66.0,11.0,5746.685057750546,2323.2000000000003,0.346659005440497,23.723747993157925,79.8,NORMAL,0
9205,2026-01-07 09:25:00,L56384,L,297.8,308.8,1621.0,36.1,68.0,11.0,6128.001102067763,2454.8,0.4165823448749698,19.609545081354405,83.3,NORMAL,0
9206,2026-01-07 09:26:00,L56385,L,297.8,308.8,1579.0,32.9,70.0,11.0,5440.097030686717,2303.0,0.5252137560439971,25.624945898222478,78.2,NORMAL,0
9207,2026-01-07 09:27:00,M24066,M,297.9,308.9,1547.0,44.0,72.0,11.0,7128.064291485001,3168.0,1.6199682803875861,37.08100524519416,68.5,WATCH,0
9208,2026-01-07 09:28:00,L56387,L,297.9,308.8,1386.0,48.6,75.0,10.900000000000034,7053.880816958234,3645.0,5.436368307388054,29.729893723670852,74.7,WATCH,0
9209,2026-01-07 09:29:00,L56388,L,298.0,308.9,1406.0,40.9,77.0,10.899999999999977,6021.951406058082,3149.2999999999997,3.9283076486517277,24.61194064098768,79.1,NORMAL,0
9210,2026-01-07 09:30:00,M24069,M,298.0,309.0,1393.0,55.9,79.0,11.0,8154.3911954862515,4416.099999999999,5.3385951257212305,41.02480206400247,65.1,WATCH,0
9211,2026-01-07 09:31:00,M24070,M,297.9,309.0,2456.0,13.9,82.0,11.100000000000023,3574.9648881769936,1139.8,0.4161895017459504,85.94120695992929,26.9,WARNING,0
9212,2026-01-07 09:32:00,M24071,M,298.0,309.0,1409.0,49.1,85.0,11.0,7244.71162671279,4173.5,3.632955591705537,15.924202750392247,86.5,NORMAL,0
9213,2026-01-07 09:33:00,L56392,L,298.0,308.9,1390.0,53.9,88.0,10.899999999999977,7845.70877332003,4743.2,4.526484317713035,18.331162060312124,84.4,NORMAL,0
9214,2026-01-07 09:34:00,L56393,L,298.0,309.0,1679.0,32.4,90.0,11.0,5696.712790607443,2916.0,0.5130977221154962,14.8185576782257,87.4,NORMAL,0
9215,2026-01-07 09:35:00,L56394,L,298.0,308.9,1508.0,37.1,92.0,10.899999999999977,5858.735195728581,3413.2000000000003,0.2333957097990135,13.219984985515534,88.8,NORMAL,0
9216,2026-01-07 09:36:00,L56395,L,297.9,308.8,1681.0,31.7,94.0,10.900000000000034,5580.274894889893,2979.7999999999997,0.1269806583952429,23.200612366165867,80.3,NORMAL,0
9217,2026-01-07 09:37:00,H38630,H,297.7,308.8,1469.0,43.7,96.0,11.100000000000023,6722.516095833095,4195.200000000001,0.3823648506496781,10.961345405775111,90.7,NORMAL,0
9218,2026-01-07 09:38:00,L56397,L,297.8,308.8,1421.0,49.6,101.0,11.0,7380.815892441812,5009.6,1.5065702580918054,15.595182178372275,86.7,NORMAL,0
9219,2026-01-07 09:39:00,L56398,L,297.7,308.8,1354.0,50.2,103.0,11.100000000000023,7117.885531287371,5170.6,0.1670099234335099,19.76029560248082,83.2,NORMAL,0
9220,2026-01-07 09:40:00,M24079,M,297.7,308.8,1350.0,57.0,105.0,11.100000000000023,8058.185156457819,5985.0,1.0851772525683394,36.16992276023984,69.3,WATCH,0
9221,2026-01-07 09:41:00,L56400,L,297.8,308.9,1282.0,58.1,108.0,11.099999999999966,7799.967184283763,6274.8,0.7012198719099434,47.24394970678331,59.8,WATCH,0
9222,2026-01-07 09:42:00,M24081,M,297.8,309.0,1675.0,30.0,110.0,11.199999999999989,5262.167694762904,3300.0,0.7413018627914624,36.66043298085143,68.8,WATCH,0
9223,2026-01-07 09:43:00,M24082,M,297.9,309.0,1525.0,38.5,113.0,11.100000000000023,6148.358622463024,4350.5,1.0183763829525103,26.633420970355242,77.4,NORMAL,0
9224,2026-01-07 09:44:00,L56403,L,297.9,309.0,1382.0,43.9,116.0,11.100000000000023,6353.326599158734,5092.4,0.8013066200397561,24.465651842656662,79.2,NORMAL,0
9225,2026-01-07 09:45:00,L56404,L,297.9,309.0,1450.0,46.8,118.0,11.100000000000023,7106.282582420112,5522.4,1.2101128754752417,22.565341764698886,80.8,NORMAL,0
9226,2026-01-07 09:46:00,L56405,L,298.0,309.1,1820.0,23.6,120.0,11.100000000000023,4497.922921899627,2832.0,0.339639917169726,44.24496740400406,62.4,WATCH,0
9227,2026-01-07 09:47:00,L56406,L,298.0,309.1,1822.0,23.5,122.0,11.100000000000023,4483.785754958472,2867.0,0.45214733082491515,20.477089609438394,82.6,NORMAL,0
9228,2026-01-07 09:48:00,L56407,L,298.0,309.1,1473.0,44.3,124.0,11.100000000000023,6833.372428602766,5493.2,0.4994694480264796,0.5066811583270969,99.5,NORMAL,0
9229,2026-01-07 09:49:00,M24088,M,298.1,309.1,1572.0,37.5,126.0,11.0,6173.229564303943,4725.0,0.708245790936747,1.63995086843893,98.6,NORMAL,0
9230,2026-01-07 09:50:00,M24089,M,298.1,309.0,2042.0,17.8,129.0,10.899999999999977,3806.3117711873456,2296.2000000000003,0.24793794872228575,63.34358930210532,46.2,WARNING,0
9231,2026-01-07 09:51:00,L56410,L,298.2,309.2,1922.0,22.6,132.0,11.0,4548.732947083686,2983.2000000000003,1.0799293622276809,36.98700916956742,68.6,WATCH,0
9232,2026-01-07 09:52:00,L56411,L,298.2,309.1,1539.0,36.5,134.0,10.900000000000034,5882.475164214209,4891.0,0.8952732514522617,16.602343258228633,85.9,NORMAL,0
9233,2026-01-07 09:53:00,L56412,L,298.2,309.1,1350.0,52.0,136.0,10.900000000000034,7351.326809400116,7072.0,0.16033514871947413,25.157162038271156,78.6,NORMAL,0
9234,2026-01-07 09:54:00,L56413,L,298.3,309.1,1403.0,45.1,138.0,10.800000000000011,6626.173921123008,6223.8,5.640178093252538,14.648820692184843,87.5,NORMAL,0
9235,2026-01-07 09:55:00,L56414,L,298.3,309.1,1904.0,20.3,140.0,10.800000000000011,4047.5441990809936,2842.0,0.6919709238967244,59.58158591126772,49.4,WARNING,0
9236,2026-01-07 09:56:00,M24095,M,298.2,308.9,1592.0,35.2,142.0,10.699999999999989,5868.327525297543,4998.400000000001,0.26521218542339897,43.86850712893337,62.7,WATCH,0
9237,2026-01-07 09:57:00,L56416,L,298.1,308.7,1556.0,31.6,145.0,10.599999999999966,5149.028471331623,4582.0,0.8897820679789521,45.68416758658652,61.2,WATCH,0
9238,2026-01-07 09:58:00,M24097,M,298.1,308.8,1811.0,25.4,147.0,10.699999999999989,4817.0459036512775,3733.7999999999997,0.2537826806169654,66.93614724008312,43.1,WARNING,0
9239,2026-01-07 09:59:00,M24098,M,298.2,308.8,1456.0,41.2,150.0,10.600000000000023,6281.844894314056,6180.0,0.8604095985835691,51.61526928411012,56.1,WATCH,0
9240,2026-01-07 10:00:00,H38653,H,298.2,308.8,1436.0,51.9,153.0,10.600000000000023,7804.595797460051,7940.7,1.6530246264938264,84.20624641071703,28.4,WARNING,0
9241,2026-01-07 10:01:00,M24100,M,298.1,308.7,1362.0,49.6,158.0,10.599999999999966,7074.364001059639,7836.8,0.118757749901481,45.56965431105428,61.3,WATCH,0
9242,2026-01-07 10:02:00,L56421,L,298.1,308.7,1683.0,29.1,161.0,10.599999999999966,5128.681422911874,4685.1,15.148385915419848,37.28091342070793,68.3,WATCH,0
9243,2026-01-07 10:03:00,M24102,M,298.2,308.7,1269.0,60.9,163.0,10.5,8092.962587133058,9926.699999999999,0.3159364501043098,80.47913651705753,31.6,WARNING,0
9244,2026-01-07 10:04:00,L56423,L,298.3,308.8,1454.0,49.0,166.0,10.5,7460.86367325528,8134.0,0.9457736344162705,35.446160700397186,69.9,WATCH,0
9245,2026-01-07 10:05:00,L56424,L,298.3,308.8,1767.0,27.3,168.0,10.5,5051.58673919278,4586.400000000001,2.0474715126471996,49.6649791191932,57.8,WATCH,0
9246,2026-01-07 10:06:00,L56425,L,298.3,308.9,1708.0,27.3,170.0,10.599999999999966,4882.914629621544,4641.0,1.7129213443817737,41.12672369184179,65.0,WATCH,0
9247,2026-01-07 10:07:00,L56426,L,298.3,308.9,1862.0,27.0,172.0,10.599999999999966,5264.680968885776,4644.0,1.3950551965362843,37.14318017296283,68.4,WATCH,0
9248,2026-01-07 10:08:00,L56427,L,298.3,308.9,1695.0,30.7,174.0,10.599999999999966,5449.249537284175,5341.8,1.6417284614274799,47.8958000303168,59.3,WATCH,0
9249,2026-01-07 10:09:00,M24108,M,298.3,309.1,1488.0,40.6,176.0,10.800000000000011,6326.413622092982,7145.6,2.4862271952009967,33.259011787465646,71.7,WATCH,0
9250,2026-01-07 10:10:00,L56429,L,298.3,309.0,1657.0,32.2,179.0,10.699999999999989,5587.364422311495,5763.8,1.7344589592570618,16.739707627438925,85.8,NORMAL,0
9251,2026-01-07 10:11:00,H38664,H,298.3,309.0,1823.0,25.9,181.0,10.699999999999989,4944.41654180332,4687.9,1.918499268826579,36.78419039576876,68.7,WATCH,0
9252,2026-01-07 10:12:00,M24111,M,298.2,309.1,1651.0,28.8,186.0,10.900000000000034,4979.298692233679,5356.8,13.224107681224151,32.70428182957539,72.2,WATCH,0
9253,2026-01-07 10:13:00,M24112,M,298.1,309.0,1533.0,36.1,189.0,10.899999999999977,5795.327384003627,6822.900000000001,2.5629502355883735,13.93370437726553,88.2,NORMAL,0
9254,2026-01-07 10:14:00,M24113,M,298.2,309.0,1508.0,40.5,192.0,10.800000000000011,6395.6543241781,7776.0,1.6909484750839305,17.95645953921501,84.7,NORMAL,0
9255,2026-01-07 10:15:00,L56434,L,298.3,309.1,1616.0,31.1,195.0,10.800000000000011,5262.963564901813,6064.5,1.7107692996451824,29.721820221686446,74.7,WATCH,0
9256,2026-01-07 10:16:00,L56435,L,298.2,309.0,1651.0,31.5,197.0,10.800000000000011,5446.107944630586,6205.5,1.4080819797482986,37.504374206577424,68.1,WATCH,0
9257,2026-01-07 10:17:00,L56436,L,298.2,309.1,1569.0,35.2,199.0,10.900000000000034,5783.5464115526665,7004.8,2.1386070913975463,30.23919820761312,74.3,WATCH,0
9258,2026-01-07 10:18:00,M24117,M,298.3,309.1,1296.0,58.7,201.0,10.800000000000011,7966.576314679141,11798.7,97.83943481308116,74.07764986520944,2.2,CRITICAL,0
9259,2026-01-07 10:19:00,H38672,H,298.3,309.0,1379.0,43.2,0.0,10.699999999999989,6238.449027792468,0.0,0.07784079140642204,49.01202833924946,58.3,WATCH,0
9260,2026-01-07 10:20:00,M24119,M,298.2,309.0,1694.0,28.0,5.0,10.800000000000011,4967.067424835703,140.0,0.23288875170207696,49.57569352978632,57.9,WATCH,0
9261,2026-01-07 10:21:00,L56440,L,298.2,309.0,1377.0,57.8,8.0,10.800000000000011,8334.708141826794,462.4,1.0846119958665161,55.71136155861364,52.6,WATCH,0
9262,2026-01-07 10:22:00,H38675,H,298.3,309.0,1470.0,38.4,10.0,10.699999999999989,5911.2207369945545,384.0,0.21424359186603587,23.340901657521087,80.2,NORMAL,0
9263,2026-01-07 10:23:00,M24122,M,298.3,309.1,1404.0,47.0,15.0,10.800000000000011,6910.247200836109,705.0,2.7414342639957012,21.26230156384282,81.9,NORMAL,0
9264,2026-01-07 10:24:00,L56443,L,298.3,309.1,1593.0,40.1,18.0,10.800000000000011,6689.424653215282,721.8000000000001,0.2132934531436011,12.938897904908947,89.0,NORMAL,0
9265,2026-01-07 10:25:00,M24124,M,298.3,309.0,1526.0,36.9,20.0,10.699999999999989,5896.706578934971,738.0,0.2448434366547015,11.994183097062917,89.8,NORMAL,0
9266,2026-01-07 10:26:00,M24125,M,298.3,308.9,1390.0,49.7,23.0,10.599999999999966,7234.354842931456,1143.1000000000001,0.7025804993662054,22.438300628327887,80.9,NORMAL,0
9267,2026-01-07 10:27:00,L56446,L,298.2,308.9,1737.0,25.5,26.0,10.699999999999989,4638.404473392649,663.0,0.1655810278767186,26.694251296833865,77.3,NORMAL,0
9268,2026-01-07 10:28:00,L56447,L,298.2,308.8,1362.0,57.3,28.0,10.600000000000023,8172.601960901558,1604.3999999999999,2.052019293140348,27.81782264527231,76.4,NORMAL,0
9269,2026-01-07 10:29:00,L56448,L,298.2,308.8,1666.0,31.5,30.0,10.600000000000023,5495.588028924626,945.0,0.10676526107206849,24.485064245195346,79.2,NORMAL,0
9270,2026-01-07 10:30:00,L56449,L,298.2,308.8,1354.0,60.9,32.0,10.600000000000023,8635.044399509978,1948.8,1.3193938276071742,46.22278422114644,60.7,WATCH,0
9271,2026-01-07 10:31:00,L56450,L,298.2,308.8,1302.0,60.4,34.0,10.600000000000023,8235.24531841414,2053.6,0.5380844830634196,51.54388801646872,56.2,WATCH,0
9272,2026-01-07 10:32:00,L56451,L,298.2,308.7,1991.0,20.5,36.0,10.5,4274.189165086474,738.0,0.293635218116757,55.3997320156454,52.9,WATCH,0
9273,2026-01-07 10:33:00,L56452,L,298.2,308.6,1353.0,54.1,38.0,10.400000000000034,7665.203331420272,2055.8,0.23209484979717426,30.71745086043154,73.9,WATCH,0
9274,2026-01-07 10:34:00,H38687,H,298.2,308.7,1520.0,35.7,40.0,10.5,5682.512791813219,1428.0,0.3118836052769714,22.842789954836082,80.6,NORMAL,0
9275,2026-01-07 10:35:00,L56454,L,298.2,308.7,1428.0,54.9,45.0,10.5,8209.73558606699,2470.5,1.2121352879962628,38.501840869631835,67.3,WATCH,0
9276,2026-01-07 10:36:00,L56455,L,298.2,308.7,1605.0,29.4,47.0,10.5,4941.411084831385,1381.8,0.643380091338488,40.575879245948656,65.5,WATCH,0
9277,2026-01-07 10:37:00,L56456,L,298.1,308.7,1691.0,30.3,49.0,10.599999999999966,5365.557508992544,1484.7,0.4454759920618682,30.547211732188867,74.0,WATCH,0
9278,2026-01-07 10:38:00,L56457,L,298.2,308.7,1447.0,48.4,51.0,10.5,7334.027105854348,2468.4,0.7830869563950236,20.76337513539975,82.4,NORMAL,0
9279,2026-01-07 10:39:00,H38692,H,298.2,308.8,1606.0,39.9,53.0,10.600000000000023,6710.379076214726,2114.7,0.2648921940515972,18.034743228753342,84.7,NORMAL,0
9280,2026-01-07 10:40:00,M24139,M,298.2,308.8,1645.0,28.2,58.0,10.600000000000023,4857.8447202458965,1635.6,0.5636347998418998,38.42192745185592,67.3,WATCH,0
9281,2026-01-07 10:41:00,H38694,H,298.2,308.8,1470.0,43.3,61.0,10.600000000000023,6665.517133121463,2641.2999999999997,0.32676466885863625,17.11060459935907,85.5,NORMAL,0
9282,2026-01-07 10:42:00,L56461,L,298.2,308.9,1336.0,45.0,66.0,10.699999999999989,6295.751677793946,2970.0,0.16131780073116334,24.008247340759574,79.6,NORMAL,0
9283,2026-01-07 10:43:00,M24142,M,298.2,308.9,1414.0,44.3,68.0,10.699999999999989,6559.666404646511,3012.3999999999996,1.1361925005751177,9.342586115794273,92.1,NORMAL,0
9284,2026-01-07 10:44:00,M24143,M,298.3,309.0,1802.0,27.5,71.0,10.699999999999989,5189.38746495474,1952.5,0.31741187591738446,29.240923594889072,75.1,NORMAL,0
9285,2026-01-07 10:45:00,L56464,L,298.2,308.9,1683.0,31.7,74.0,10.699999999999989,5586.914127364481,2345.7999999999997,0.43689089075758264,12.395556476565291,89.5,NORMAL,0
9286,2026-01-07 10:46:00,M24145,M,298.2,309.0,1410.0,47.6,76.0,10.800000000000011,7028.371084611086,3617.6,2.756482519529855,8.658362467135113,92.6,NORMAL,0
9287,2026-01-07 10:47:00,L56466,L,298.2,308.9,1605.0,32.0,79.0,10.699999999999989,5378.406622945726,2528.0,0.39445280031469315,2.2713623835000805,98.1,NORMAL,0
9288,2026-01-07 10:48:00,L56467,L,298.2,308.9,1709.0,28.1,81.0,10.699999999999989,5028.946328135909,2276.1,0.7855214801561382,12.18078952420968,89.6,NORMAL,0
9289,2026-01-07 10:49:00,L56468,L,298.2,308.9,1444.0,53.1,83.0,10.699999999999989,8029.533831457079,4407.3,0.6742353075785047,24.396395306468538,79.3,NORMAL,0
9290,2026-01-07 10:50:00,L56469,L,298.2,308.9,1367.0,45.0,85.0,10.699999999999989,6441.835736185871,3825.0,0.148713255322807,5.559394612475097,95.3,NORMAL,0
9291,2026-01-07 10:51:00,L56470,L,298.2,309.0,1418.0,44.2,87.0,10.800000000000011,6563.373483977749,3845.4,1.7137393532045564,0.0,98.3,NORMAL,0
9292,2026-01-07 10:52:00,L56471,L,298.2,309.0,1353.0,57.8,89.0,10.800000000000011,8189.4408975248,5144.2,1.88283226869964,25.574680507547804,78.3,NORMAL,0
9293,2026-01-07 10:53:00,L56472,L,298.2,309.0,1643.0,34.1,91.0,10.800000000000011,5867.060416260594,3103.1,0.38306629031394046,0.5199298284840193,99.6,NORMAL,0
9294,2026-01-07 10:54:00,L56473,L,298.3,309.1,1437.0,38.0,93.0,10.800000000000011,5718.326948064142,3534.0,1.2054459923007483,4.58500236286148,96.1,NORMAL,0
9295,2026-01-07 10:55:00,L56474,L,298.1,309.0,1437.0,36.2,95.0,10.899999999999977,5447.45882947163,3439.0000000000005,2.947658147157621,2.4640456075154846,97.1,NORMAL,0
9296,2026-01-07 10:56:00,M24155,M,298.2,309.0,1413.0,47.9,97.0,10.800000000000011,7087.715769837396,4646.3,2.3492678412784835,7.055958334454222,94.0,NORMAL,0
9297,2026-01-07 10:57:00,H38710,H,298.2,309.0,1524.0,39.1,100.0,10.800000000000011,6240.082655972335,3910.0,0.2375717727344147,0.7354120734062997,99.4,NORMAL,0
9298,2026-01-07 10:58:00,M24157,M,298.1,308.9,1479.0,43.4,105.0,10.799999999999955,6721.814473473793,4557.0,0.26399724251812323,1.0577474671801625,99.1,NORMAL,0
9299,2026-01-07 10:59:00,L56478,L,298.1,308.9,1313.0,50.6,108.0,10.799999999999955,6957.350146688932,5464.8,0.09159953704596654,23.96723557268033,79.6,NORMAL,0
9300,2026-01-07 11:00:00,M24159,M,298.1,308.9,1335.0,50.4,110.0,10.799999999999955,7045.964003471188,5544.0,0.09159953704596654,32.13446319001049,72.7,WATCH,0
9301,2026-01-07 11:01:00,L56480,L,298.1,308.9,1367.0,41.9,113.0,10.799999999999955,5998.064829915288,4734.7,0.08911286568957613,24.884411724957094,78.8,NORMAL,0
9302,2026-01-07 11:02:00,M24161,M,298.1,308.9,1459.0,50.3,115.0,10.799999999999955,7685.141972795055,5784.5,0.23206553012479586,40.7343759360331,65.4,WATCH,0
9303,2026-01-07 11:03:00,M24162,M,298.1,308.9,1804.0,25.1,118.0,10.799999999999955,4741.752399720243,2961.8,0.31847805750120955,39.266516830181835,66.6,WATCH,0
9304,2026-01-07 11:04:00,L56483,L,298.2,309.0,1491.0,38.3,121.0,10.800000000000011,5980.053032034706,4634.299999999999,0.36675846946940677,22.278414830089314,81.1,NORMAL,0
9305,2026-01-07 11:05:00,L56484,L,298.3,309.1,1537.0,43.0,123.0,10.800000000000011,6921.033335613434,5289.0,0.34075156503764015,18.125678851041577,84.6,NORMAL,0
9306,2026-01-07 11:06:00,H38719,H,298.3,309.1,1646.0,30.2,125.0,10.800000000000011,5205.535251194192,3775.0,0.6650193144342887,14.867126095773713,87.4,NORMAL,0
9307,2026-01-07 11:07:00,M24166,M,298.3,309.2,1783.0,28.3,130.0,10.899999999999977,5284.0436516074005,3679.0,0.6674343005188448,29.53332874530493,74.9,WATCH,0
9308,2026-01-07 11:08:00,L56487,L,298.3,309.1,1395.0,49.8,133.0,10.800000000000011,7274.986107917883,6623.4,1.4022590890115807,22.14409603789097,81.2,NORMAL,0
9309,2026-01-07 11:09:00,L56488,L,298.4,309.1,1423.0,48.0,135.0,10.700000000000045,7152.778153693242,6480.0,1.8767404000375645,3.8200615299890273,96.8,NORMAL,0
9310,2026-01-07 11:10:00,L56489,L,298.3,309.2,1562.0,37.6,137.0,10.899999999999977,6150.316881883763,5151.2,0.4827557268395134,0.0,99.5,NORMAL,0
9311,2026-01-07 11:11:00,L56490,L,298.4,309.3,1549.0,40.8,139.0,10.900000000000034,6618.204747758401,5671.2,0.44429179350148523,10.209100316562282,91.3,NORMAL,0
9312,2026-01-07 11:12:00,L56491,L,298.4,309.4,1540.0,43.2,141.0,11.0,6966.795868600726,6091.200000000001,0.2970728502178215,19.35820531164033,83.5,NORMAL,0
9313,2026-01-07 11:13:00,H38726,H,298.5,309.4,1573.0,33.6,143.0,10.899999999999977,5534.732273388355,4804.8,0.38522016512176754,23.949631829416795,79.6,NORMAL,0
9314,2026-01-07 11:14:00,L56493,L,298.5,309.4,1418.0,45.1,148.0,10.899999999999977,6697.016835461459,6674.8,8.151180539387527,22.41027548681861,81.0,NORMAL,0
9315,2026-01-07 11:15:00,M24174,M,298.5,309.4,1565.0,33.7,150.0,10.899999999999977,5522.972244888416,5055.0,1.05877294984409,22.29804552367279,81.0,NORMAL,0
9316,2026-01-07 11:16:00,L56495,L,298.5,309.5,1569.0,41.0,153.0,11.0,6736.517127092594,6273.0,0.8249984329874129,24.502755221046954,79.2,NORMAL,0
9317,2026-01-07 11:17:00,H38730,H,298.5,309.4,1417.0,41.2,155.0,10.899999999999977,6113.581191787785,6386.0,1.5728228612429143,22.658863267162175,80.7,NORMAL,0
9318,2026-01-07 11:18:00,L56497,L,298.5,309.5,1480.0,38.1,160.0,11.0,5904.937551687375,6096.0,4.776171801756966,24.089926562729183,79.5,NORMAL,0
9319,2026-01-07 11:19:00,L56498,L,298.5,309.4,1364.0,44.5,162.0,10.899999999999977,6356.279696253108,7209.0,0.3333931554298878,25.770603789962028,78.1,NORMAL,0
9320,2026-01-07 11:20:00,L56499,L,298.5,309.4,1911.0,21.5,164.0,10.899999999999977,4302.568218723902,3526.0,0.778684048328686,35.1649542473191,70.1,WATCH,0
9321,2026-01-07 11:21:00,L56500,L,298.4,309.3,1409.0,43.1,166.0,10.900000000000034,6359.410816931187,7154.6,1.0667161458712149,9.797268317217782,91.7,NORMAL,0
9322,2026-01-07 11:22:00,L56501,L,298.4,309.2,1335.0,53.5,168.0,10.800000000000011,7479.3467100339,8988.0,0.13093451653643395,30.95121656190297,73.7,WATCH,0
