product_id,product_type,timestamp,health_score,failure_probability_pct,anomaly_score_pct,risk_tier,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min
M20954,M,2026-01-05 05:35:00,82.3,9.970395363347958,20.85992171162444,NORMAL,300.9,310.8,1402.0,48.1,22.0
M20955,M,2026-01-05 05:36:00,82.2,0.4037893726188733,20.976495430225842,NORMAL,300.9,310.7,1452.0,47.3,25.0
M20956,M,2026-01-05 05:37:00,88.6,0.36156819128009704,13.4473630602052,NORMAL,300.8,310.7,1483.0,40.8,28.0
M20958,M,2026-01-05 05:39:00,50.1,0.3036579804617776,58.65643261801468,WATCH,300.8,310.7,1924.0,22.4,36.0
M20960,M,2026-01-05 05:41:00,53.1,0.8968101247651945,55.177679240065224,WATCH,300.8,310.7,1886.0,21.1,44.0
M20964,M,2026-01-05 05:45:00,89.6,0.2926091013834266,12.26624763314975,NORMAL,300.8,310.8,1461.0,41.3,53.0
M20965,M,2026-01-05 05:46:00,77.9,0.3613874716580856,25.948341859963577,NORMAL,300.8,310.9,1522.0,46.2,56.0
M20968,M,2026-01-05 05:49:00,91.3,0.41900072709118874,10.179988661506504,NORMAL,300.8,310.9,1678.0,28.1,63.0
M20969,M,2026-01-05 05:50:00,99.6,0.3859604206617213,0.04908572806722333,NORMAL,300.8,310.9,1514.0,38.7,66.0
M20971,M,2026-01-05 05:52:00,92.6,0.23556553096898175,8.7548690943718,NORMAL,300.7,310.8,1486.0,41.2,71.0
M20973,M,2026-01-05 05:54:00,90.4,0.3822732662838295,11.300388784515341,NORMAL,300.7,310.8,1724.0,30.0,76.0
M20974,M,2026-01-05 05:55:00,95.3,0.3535345772172017,5.52765031892203,NORMAL,300.8,310.8,1549.0,35.5,79.0
M20978,M,2026-01-05 05:59:00,52.3,1.0815982451675072,56.117612186671984,WATCH,300.9,311.1,1325.0,61.4,88.0
M20980,M,2026-01-05 06:01:00,92.3,0.8053657978034837,9.084286723311543,NORMAL,300.9,311.2,1472.0,40.0,93.0
M20984,M,2026-01-05 06:05:00,90.7,0.3612945104983597,10.949312089162442,NORMAL,300.9,310.9,1727.0,30.1,102.0
M20989,M,2026-01-05 06:10:00,81.4,0.2941779105356683,21.924574041203726,NORMAL,301.0,311.0,1508.0,46.9,113.0
M20997,M,2026-01-05 06:18:00,56.4,0.1584693338275574,51.250106238400264,WATCH,300.9,310.8,1988.0,19.7,136.0
M20998,M,2026-01-05 06:19:00,83.4,0.6704044183231307,19.477018573152634,NORMAL,300.8,310.7,1452.0,43.0,139.0
M21003,M,2026-01-05 06:24:00,86.1,0.8925401892809752,16.330080332758577,NORMAL,301.0,310.9,1575.0,34.6,150.0
M21004,M,2026-01-05 06:25:00,69.4,1.8409085696716554,36.05776827232081,WATCH,301.1,311.1,1615.0,37.7,153.0
M21005,M,2026-01-05 06:26:00,72.0,4.4562362465685865,32.94499481662984,WATCH,301.1,311.1,1436.0,41.8,156.0
M21006,M,2026-01-05 06:27:00,75.1,2.0020265413494673,29.24752540236523,NORMAL,301.1,311.1,1470.0,40.6,159.0
M21007,M,2026-01-05 06:28:00,43.3,0.22129741295566435,66.72150770604685,WARNING,301.1,311.1,2089.0,19.8,162.0
M21009,M,2026-01-05 06:30:00,71.0,8.145632075986684,34.10963502684698,WATCH,301.0,311.1,1420.0,47.4,167.0
M21012,M,2026-01-05 06:33:00,71.8,0.5571645504089763,33.190242479205466,WATCH,301.1,311.1,1592.0,35.7,174.0
M21014,M,2026-01-05 06:35:00,60.0,1.7865722518130098,47.073749316935995,WATCH,301.0,310.9,1765.0,24.2,179.0
M21027,M,2026-01-05 06:48:00,61.0,2.276103370279128,45.93486031090482,WATCH,300.9,310.7,1362.0,51.6,212.0
M21028,M,2026-01-05 06:49:00,63.8,24.04176994285865,42.587737843404504,WATCH,300.7,310.6,1778.0,27.1,215.0
M21039,M,2026-01-05 07:00:00,79.6,1.7183596122517315,23.992783343897013,NORMAL,301.1,310.9,1396.0,45.1,12.0
M21046,M,2026-01-05 07:07:00,76.0,1.0438636426600867,28.20616950115508,NORMAL,301.1,311.0,1413.0,46.6,30.0
M21049,M,2026-01-05 07:10:00,62.3,0.38215908350253136,44.31200135887061,WATCH,301.0,310.9,1910.0,21.9,37.0
M21058,M,2026-01-05 07:19:00,81.4,0.4270875166325487,21.879036824702368,NORMAL,301.0,310.9,1554.0,32.7,59.0
M21061,M,2026-01-05 07:22:00,74.8,0.2366171949770582,29.604656291471816,WATCH,301.0,310.9,1510.0,44.5,66.0
M21064,M,2026-01-05 07:25:00,88.6,0.25046201225554054,13.453011205862051,NORMAL,300.9,310.8,1519.0,34.9,73.0
M21065,M,2026-01-05 07:26:00,79.5,0.3516345456574785,24.087780724766166,NORMAL,300.9,310.7,1696.0,27.3,76.0
M21066,M,2026-01-05 07:27:00,81.2,0.2437401277400227,22.173003521678826,NORMAL,300.8,310.6,1669.0,28.4,79.0
M21068,M,2026-01-05 07:29:00,92.8,1.41799689884927,8.469738901072377,NORMAL,300.7,310.6,1418.0,46.3,84.0
M21077,M,2026-01-05 07:38:00,93.2,0.8616552674263435,8.00030591701916,NORMAL,301.0,310.7,1455.0,46.1,103.0
M21081,M,2026-01-05 07:42:00,55.6,1.2392195028476132,52.23676735057442,WATCH,301.2,310.9,1359.0,50.8,118.0
M21083,M,2026-01-05 07:44:00,80.4,0.41458334126405927,23.01751387930645,NORMAL,301.1,310.9,1552.0,37.9,126.0
M21085,M,2026-01-05 07:46:00,94.7,1.141880951435464,6.17892634512645,NORMAL,301.2,311.0,1424.0,41.4,131.0
M21090,M,2026-01-05 07:51:00,92.6,1.38218313211441,8.665762590185096,NORMAL,301.3,311.0,1641.0,33.0,145.0
M21091,M,2026-01-05 07:52:00,92.1,0.39822392449120414,9.248510278936054,NORMAL,301.3,311.0,1495.0,40.8,148.0
M21096,M,2026-01-05 07:57:00,96.4,0.7950028229701294,4.234461274861675,NORMAL,301.3,310.9,1512.0,36.9,159.0
M21100,M,2026-01-05 08:01:00,89.1,1.3147627847054437,12.800050642005242,NORMAL,301.2,310.7,1394.0,42.8,168.0
M21104,M,2026-01-05 08:05:00,61.7,1.06595548636835,45.017114318075585,WATCH,301.0,310.4,1665.0,30.9,177.0
M21111,M,2026-01-05 08:12:00,62.2,2.8559411925049747,44.51709885740247,WATCH,300.8,310.2,1598.0,36.5,195.0
M21118,M,2026-01-05 08:19:00,60.9,1.991753853641746,45.98259190777551,WATCH,301.1,310.7,1583.0,40.7,2.0
M21119,M,2026-01-05 08:20:00,50.5,6.306162642983739,58.189281521958506,WATCH,301.2,310.8,1396.0,47.4,5.0
M21123,M,2026-01-05 08:24:00,60.4,0.45908495896889634,46.57909552570879,WATCH,301.0,310.6,1698.0,27.3,14.0
M21129,M,2026-01-05 08:30:00,87.6,0.4587150529008465,14.54764014901913,NORMAL,300.9,310.5,1444.0,43.2,27.0
M21131,M,2026-01-05 08:32:00,85.4,0.33356358359740684,17.20979580336446,NORMAL,300.9,310.5,1702.0,29.3,32.0
M21132,M,2026-01-05 08:33:00,82.2,1.1665219856570561,20.891303374474653,NORMAL,301.1,310.6,1429.0,52.7,35.0
M21134,M,2026-01-05 08:35:00,86.0,0.4159769810739963,16.46392561421683,NORMAL,301.2,310.7,1543.0,32.9,40.0
M21140,M,2026-01-05 08:41:00,90.4,0.3048600217313404,11.315680756450993,NORMAL,301.2,310.7,1527.0,41.1,53.0
M21141,M,2026-01-05 08:42:00,83.7,0.4684733148438607,19.23473371347439,NORMAL,301.3,310.8,1455.0,41.2,56.0
M21142,M,2026-01-05 08:43:00,95.0,2.30990406670014,5.880758289143021,NORMAL,301.3,310.8,1418.0,45.4,59.0
M21144,M,2026-01-05 08:45:00,83.0,0.28349214557866276,19.952245692779023,NORMAL,301.2,310.8,1734.0,31.3,64.0
M21145,M,2026-01-05 08:46:00,97.0,3.0209116164155296,0.0,NORMAL,301.2,310.7,1426.0,46.1,67.0
M21147,M,2026-01-05 08:48:00,96.0,0.272508988211151,4.652100131053336,NORMAL,301.1,310.6,1479.0,41.1,72.0
M21151,M,2026-01-05 08:52:00,99.7,0.305142019932988,0.0,NORMAL,301.1,310.5,1547.0,35.8,81.0
M21157,M,2026-01-05 08:58:00,55.4,0.9757475432605198,52.44468155538525,WATCH,301.1,310.5,1309.0,60.7,100.0
M21161,M,2026-01-05 09:02:00,99.6,0.3974746713016314,0.24722808566171717,NORMAL,301.2,310.6,1576.0,39.6,109.0
M21165,M,2026-01-05 09:06:00,93.7,0.29192482555889804,7.4120383129228005,NORMAL,301.1,310.5,1603.0,32.6,121.0
M21168,M,2026-01-05 09:09:00,67.8,0.26109976921404765,37.86954637808079,WATCH,300.8,310.1,1686.0,26.9,128.0
M21172,M,2026-01-05 09:13:00,92.1,0.7113911616164297,9.333071555472513,NORMAL,300.9,310.2,1533.0,38.1,137.0
M21174,M,2026-01-05 09:15:00,62.7,0.6047280708028782,43.84178832131757,WATCH,301.0,310.4,1793.0,25.0,142.0
M21175,M,2026-01-05 09:16:00,72.8,1.3203614342207486,31.952256258999075,WATCH,301.0,310.4,1517.0,46.1,145.0
M21178,M,2026-01-05 09:19:00,91.7,3.9470958371009064,9.78947795470721,NORMAL,300.9,310.3,1416.0,50.9,152.0
M21180,M,2026-01-05 09:21:00,83.2,0.10785428007345699,19.740292925158293,NORMAL,300.8,310.2,1304.0,52.5,157.0
M21182,M,2026-01-05 09:23:00,89.3,0.38488769137401124,12.555133461478832,NORMAL,300.7,310.1,1483.0,40.2,162.0
M21184,M,2026-01-05 09:25:00,73.7,0.316646526052313,30.89313174839385,WATCH,300.7,310.1,1367.0,52.6,167.0
M21189,M,2026-01-05 09:30:00,78.4,0.29683573974458005,25.381478846213483,NORMAL,300.7,310.0,1641.0,34.6,178.0
M21190,M,2026-01-05 09:31:00,87.3,0.7285035762475964,14.984912940687426,NORMAL,300.5,310.0,1580.0,37.0,181.0
M21192,M,2026-01-05 09:33:00,51.0,0.345053127134734,57.68859438804381,WATCH,300.5,309.9,1994.0,19.8,189.0
M21193,M,2026-01-05 09:34:00,95.5,1.122466321798357,5.240992401255565,NORMAL,300.4,309.9,1415.0,31.8,192.0
M21194,M,2026-01-05 09:35:00,84.3,1.990768228653154,18.426501037530777,NORMAL,300.4,309.8,1725.0,30.4,195.0
M21195,M,2026-01-05 09:36:00,83.7,2.6776711272360685,19.205198731547785,NORMAL,300.4,309.8,1430.0,43.4,198.0
M21197,M,2026-01-05 09:38:00,77.5,7.151744899713252,26.48740443582126,NORMAL,300.4,309.8,1435.0,43.6,203.0
M21201,M,2026-01-05 09:42:00,86.0,4.04333912811747,16.42087888882229,NORMAL,300.4,309.8,1421.0,47.2,0.0
M21202,M,2026-01-05 09:43:00,91.9,0.5248759703787507,9.503620050356378,NORMAL,300.3,309.8,1444.0,42.0,3.0
M21213,M,2026-01-05 09:54:00,92.9,0.1751851082151348,8.36024825214135,NORMAL,300.0,309.6,1491.0,42.0,29.0
M21216,M,2026-01-05 09:57:00,94.8,4.2274707517954475,6.0873005427083635,NORMAL,300.1,309.7,1420.0,48.4,36.0
M21218,M,2026-01-05 09:59:00,84.8,1.9370710396582942,17.854679869756733,NORMAL,300.2,309.8,1466.0,45.7,41.0
M21221,M,2026-01-05 10:02:00,58.4,3.87650017566865,48.99245497886978,WATCH,300.1,309.7,1348.0,57.3,48.0
M21223,M,2026-01-05 10:04:00,81.6,0.5406315904116906,21.629912072944787,NORMAL,300.0,309.6,1618.0,36.2,53.0
M21224,M,2026-01-05 10:05:00,81.8,0.27186174043155387,21.391128466013388,NORMAL,299.9,309.6,1489.0,41.7,56.0
M21225,M,2026-01-05 10:06:00,67.1,5.7781036751611845,38.66311615616627,WATCH,299.9,309.5,1412.0,57.9,59.0
M21226,M,2026-01-05 10:07:00,36.8,0.1966335196667355,74.34931812669306,WARNING,299.9,309.5,2065.0,18.1,62.0
M21228,M,2026-01-05 10:09:00,93.0,1.4509962807999333,8.177787669577574,NORMAL,300.0,309.6,1423.0,48.7,67.0
M21232,M,2026-01-05 10:13:00,72.7,0.696947470330265,32.11188213593668,WATCH,300.0,309.5,1879.0,22.4,79.0
M21247,M,2026-01-05 10:28:00,99.3,0.7467301060507253,0.0,NORMAL,300.2,309.8,1487.0,39.2,122.0
M21251,M,2026-01-05 10:32:00,93.9,2.9957965210288737,7.19979151752554,NORMAL,300.2,309.7,1413.0,43.0,137.0
M21254,M,2026-01-05 10:35:00,93.0,1.1851961507681514,8.225237513559454,NORMAL,300.2,309.7,1408.0,44.0,144.0
M21255,M,2026-01-05 10:36:00,88.5,0.5552297269539928,13.47253015863014,NORMAL,300.1,309.6,1376.0,52.1,147.0
M21257,M,2026-01-05 10:38:00,97.5,0.7007370799246868,2.9876513252466057,NORMAL,300.0,309.6,1587.0,32.6,152.0
M21259,M,2026-01-05 10:40:00,99.6,0.39166253318202576,0.11325664123026473,NORMAL,300.1,309.6,1501.0,38.0,157.0
M21261,M,2026-01-05 10:42:00,99.4,0.5576068552219028,0.0,NORMAL,300.0,309.6,1573.0,39.7,162.0
M21262,M,2026-01-05 10:43:00,98.8,1.1506753247651105,0.0,NORMAL,300.1,309.6,1584.0,36.7,165.0
M21264,M,2026-01-05 10:45:00,59.2,0.5879570456949206,47.95099110402511,WATCH,300.2,309.7,1183.0,61.4,170.0
M21267,M,2026-01-05 10:48:00,84.1,7.696722092842581,18.75429386381109,NORMAL,300.3,309.9,1611.0,29.0,177.0
M21271,M,2026-01-05 10:52:00,82.6,1.5915240937336175,20.419324271485813,NORMAL,300.4,310.0,1560.0,42.3,186.0
M21274,M,2026-01-05 10:55:00,85.3,4.218286292229803,17.297706136406386,NORMAL,300.4,310.1,1457.0,35.1,193.0
M21283,M,2026-01-05 11:04:00,72.7,0.5742499751376927,32.12493426926389,WATCH,300.3,310.0,1537.0,37.5,6.0
M21284,M,2026-01-05 11:05:00,72.9,3.018037942293473,31.93627900846044,WATCH,300.3,310.0,1409.0,43.2,9.0
M21288,M,2026-01-05 11:09:00,67.6,0.43558365194764964,38.15245012030819,WATCH,300.2,309.8,1743.0,24.1,18.0
M21289,M,2026-01-05 11:10:00,79.5,1.8336942082000214,24.081106342588505,NORMAL,300.2,309.8,1394.0,47.4,21.0
M21292,M,2026-01-05 11:13:00,80.8,6.384175321422967,22.553011421460926,NORMAL,300.3,309.9,1447.0,46.5,28.0
M21294,M,2026-01-05 11:15:00,91.2,1.191947241684643,10.375216081566313,NORMAL,300.3,309.9,1494.0,38.5,33.0
M21304,M,2026-01-05 11:25:00,41.8,0.7009269401254382,68.49618665024849,WARNING,300.8,310.3,1270.0,61.0,54.0
M21306,M,2026-01-05 11:27:00,88.6,0.5190532830264408,13.384061307239554,NORMAL,300.7,310.3,1471.0,40.2,59.0
M21318,M,2026-01-05 11:39:00,50.9,0.9220265532335847,57.7777871995535,WATCH,300.6,310.0,1302.0,62.9,87.0
M21319,M,2026-01-05 11:40:00,79.0,0.8116839513471579,24.732313187450615,NORMAL,300.6,310.0,1397.0,55.2,90.0
M21324,M,2026-01-05 11:45:00,65.3,0.20445768419177457,40.878134459834534,WATCH,300.5,309.9,1735.0,27.0,107.0
M21325,M,2026-01-05 11:46:00,80.8,1.4940581242922457,22.54060533513623,NORMAL,300.5,309.8,1416.0,48.5,110.0
M21329,M,2026-01-05 11:50:00,71.5,0.22784544279808003,33.535017503440926,WATCH,300.4,309.6,1521.0,35.0,119.0
M21334,M,2026-01-05 11:55:00,82.1,0.5114947048607574,21.02955023031329,NORMAL,300.5,309.7,1347.0,54.3,136.0
M21349,M,2026-01-05 12:10:00,90.8,0.4136227487669678,10.77187478104427,NORMAL,300.7,309.8,1490.0,38.8,173.0
M21352,M,2026-01-05 12:13:00,92.7,1.3439498335778903,8.53658482025687,NORMAL,300.8,309.9,1444.0,46.0,180.0
M21355,M,2026-01-05 12:16:00,91.4,0.4882003053984461,10.136190422643372,NORMAL,300.6,309.8,1694.0,31.1,187.0
M21360,M,2026-01-05 12:21:00,66.6,8.937843477309942,39.29550461837752,WATCH,300.9,310.0,1416.0,46.6,201.0
M21361,M,2026-01-05 12:22:00,84.6,15.409815139732371,10.369223781272192,NORMAL,300.9,310.0,1600.0,36.0,204.0
M21363,M,2026-01-05 12:24:00,47.4,13.88136869086625,61.91634744237157,WARNING,300.9,309.9,1465.0,42.9,209.0
M21364,M,2026-01-05 12:25:00,51.4,15.45585320404739,57.20666490692173,WATCH,301.0,310.1,1681.0,27.4,212.0
M21371,M,2026-01-05 12:32:00,15.0,1.3924156801624792,99.99999465438661,CRITICAL,301.2,310.1,2280.0,15.7,11.0
M21372,M,2026-01-05 12:33:00,46.8,0.9978747552624943,62.6159023725269,WARNING,301.1,310.0,1433.0,48.1,14.0
M21380,M,2026-01-05 12:41:00,89.4,0.5132745858019838,12.481138571202868,NORMAL,301.2,310.1,1666.0,34.9,37.0
M21383,M,2026-01-05 12:44:00,50.8,0.5018310705199253,57.91148161117393,WATCH,301.1,310.2,1850.0,27.7,44.0
M21397,M,2026-01-05 12:58:00,97.1,0.21596749047182104,3.3987876819622085,NORMAL,301.3,310.5,1481.0,39.7,85.0
M21400,M,2026-01-05 13:01:00,0.7,99.27505099568698,62.53840587422063,CRITICAL,301.4,310.7,1368.0,63.7,92.0
M21404,M,2026-01-05 13:05:00,90.0,1.3497827187047744,11.769794692507842,NORMAL,301.4,310.7,1470.0,46.5,101.0
M21405,M,2026-01-05 13:06:00,74.9,0.19094451174825347,29.543314447300695,WATCH,301.4,310.8,1738.0,30.3,104.0
M21406,M,2026-01-05 13:07:00,94.6,0.8248968442225384,6.3375753994367265,NORMAL,301.4,310.8,1530.0,39.9,107.0
M21414,M,2026-01-05 13:15:00,86.3,1.2949666029635831,16.071026225249298,NORMAL,301.4,310.7,1639.0,29.8,127.0
M21417,M,2026-01-05 13:18:00,82.2,0.4552518704177806,20.962260675130825,NORMAL,301.5,310.6,1638.0,31.9,137.0
M21418,M,2026-01-05 13:19:00,84.2,0.9554707056849931,18.55575500016458,NORMAL,301.5,310.6,1447.0,41.9,140.0
M21422,M,2026-01-05 13:23:00,55.4,0.3668461928469439,52.4448012928467,WATCH,301.5,310.7,1871.0,21.3,152.0
M21427,M,2026-01-05 13:28:00,70.0,0.22579858593805938,35.29895829637205,WATCH,301.3,310.6,1499.0,36.1,163.0
M21429,M,2026-01-05 13:30:00,67.4,0.17190106971709404,38.331908677636335,WATCH,301.4,310.7,1375.0,42.0,168.0
M21431,M,2026-01-05 13:32:00,55.6,0.2072809577435547,52.19877368768745,WATCH,301.3,310.6,1378.0,49.4,173.0
M21433,M,2026-01-05 13:34:00,56.9,0.9141673680272756,50.71537363766806,WATCH,301.4,310.6,1855.0,25.3,178.0
M21435,M,2026-01-05 13:36:00,75.4,0.8971555026291143,28.936381234659613,NORMAL,301.4,310.5,1451.0,45.3,183.0
M21443,M,2026-01-05 13:44:00,91.5,4.551084606953335,9.97898079257256,NORMAL,301.5,310.5,1503.0,38.2,200.0
M21445,M,2026-01-05 13:46:00,79.6,20.368600942725095,11.783733641069889,NORMAL,301.5,310.5,1600.0,32.8,205.0
M21447,M,2026-01-05 13:48:00,66.7,15.644770772575075,39.15447927829506,WATCH,301.6,310.7,1813.0,24.6,210.0
M21449,M,2026-01-05 13:50:00,71.2,0.3622467962582023,33.93717330562524,WATCH,301.6,310.6,1553.0,38.9,0.0
M21452,M,2026-01-05 13:53:00,61.2,0.17077847965655074,45.624226602318586,WATCH,301.6,310.7,1457.0,47.8,7.0
M21455,M,2026-01-05 13:56:00,72.5,0.26976198079399444,32.32885136667232,WATCH,301.5,310.7,1460.0,38.6,14.0
M21456,M,2026-01-05 13:57:00,73.6,0.1704850705333405,31.051543388172142,WATCH,301.5,310.7,1454.0,39.4,17.0
M21460,M,2026-01-05 14:01:00,75.2,1.8737212750973957,29.19988351948185,NORMAL,301.5,310.6,1424.0,47.0,26.0
M21461,M,2026-01-05 14:02:00,77.7,0.4591845177363253,26.178615325131823,NORMAL,301.5,310.7,1347.0,47.9,29.0
M21463,M,2026-01-05 14:04:00,89.3,3.8499687241089036,12.584573404158581,NORMAL,301.5,310.6,1403.0,47.4,34.0
M21464,M,2026-01-05 14:05:00,90.6,0.37888539050151565,11.049066138608573,NORMAL,301.5,310.6,1573.0,37.4,37.0
M21465,M,2026-01-05 14:06:00,83.4,0.2901179940650408,19.548198652929685,NORMAL,301.6,310.6,1691.0,30.1,40.0
M21468,M,2026-01-05 14:09:00,91.2,0.31957171762480624,10.396423876893847,NORMAL,301.5,310.4,1593.0,36.8,50.0
M21476,M,2026-01-05 14:17:00,93.0,2.385443469331403,8.292053308691282,NORMAL,301.7,310.6,1380.0,45.8,70.0
M21478,M,2026-01-05 14:19:00,0.4,99.6372185859458,58.409344453223596,CRITICAL,301.6,310.6,1309.0,65.8,75.0
M21479,M,2026-01-05 14:20:00,86.0,0.2426115433397138,16.461636583003838,NORMAL,301.7,310.7,1627.0,31.3,78.0
M21480,M,2026-01-05 14:21:00,74.3,0.20963363750688113,30.28459582480997,WATCH,301.6,310.7,1791.0,23.8,81.0
M21481,M,2026-01-05 14:22:00,55.3,0.35977582257910423,52.64315217668374,WATCH,301.7,310.7,1861.0,21.8,84.0
M21483,M,2026-01-05 14:24:00,76.6,0.2463555177628358,27.521891233303798,NORMAL,301.7,310.7,1442.0,41.1,89.0
M21485,M,2026-01-05 14:26:00,73.8,0.49540352014600336,30.783085244590257,WATCH,301.6,310.7,1421.0,44.4,94.0
M21487,M,2026-01-05 14:28:00,56.7,0.7969563478224725,50.90791216836173,WATCH,301.7,310.6,1876.0,22.1,99.0
M21490,M,2026-01-05 14:31:00,82.7,1.6421945946261955,20.350178962892695,NORMAL,301.6,310.5,1414.0,49.3,106.0
M21491,M,2026-01-05 14:32:00,71.7,0.8673036256586889,33.26896604535977,WATCH,301.5,310.4,1378.0,55.3,109.0
M21493,M,2026-01-05 14:34:00,92.2,0.9878862784556794,9.144946158797882,NORMAL,301.5,310.5,1737.0,29.3,114.0
M21496,M,2026-01-05 14:37:00,77.2,0.3002358298785269,26.79036040618545,NORMAL,301.5,310.5,1774.0,25.5,121.0
M21503,M,2026-01-05 14:44:00,52.6,1.1778553111023227,55.7992952385018,WATCH,301.5,310.5,1308.0,60.5,139.0
M21505,M,2026-01-05 14:46:00,91.1,0.2790637078940681,10.497743970562649,NORMAL,301.5,310.4,1486.0,39.6,144.0
M21509,M,2026-01-05 14:50:00,76.5,1.1341431753642934,27.624936816830196,NORMAL,301.5,310.4,1350.0,54.9,153.0
M21511,M,2026-01-05 14:52:00,66.3,0.09630961182007021,39.62730661452319,WATCH,301.5,310.4,1276.0,55.6,158.0
M21513,M,2026-01-05 14:54:00,88.3,2.076576740784423,13.71824544401608,NORMAL,301.4,310.3,1610.0,29.1,166.0
M21516,M,2026-01-05 14:57:00,87.7,0.9598745529667181,14.503608921809095,NORMAL,301.4,310.4,1553.0,44.7,173.0
M21521,M,2026-01-05 15:02:00,93.5,1.316300948466952,7.6227567862672245,NORMAL,301.3,310.4,1501.0,39.8,187.0
M21522,M,2026-01-05 15:03:00,41.4,3.4299571371633695,68.88873730012101,WARNING,301.3,310.4,2093.0,18.7,190.0
M21538,M,2026-01-05 15:19:00,0.6,99.37517805620786,61.3034363066702,CRITICAL,301.5,310.7,1336.0,65.6,0.0
M21551,M,2026-01-05 15:32:00,77.2,0.17029848282520121,26.815490522170876,NORMAL,301.7,311.0,1510.0,47.8,27.0
M21552,M,2026-01-05 15:33:00,77.9,0.19088631682148371,25.96559828460486,NORMAL,301.8,311.0,1839.0,23.6,30.0
M21553,M,2026-01-05 15:34:00,85.0,0.2708256167076891,17.683640534686973,NORMAL,301.8,311.0,1756.0,26.7,33.0
M21554,M,2026-01-05 15:35:00,62.2,1.1465319753549696,44.52187441149786,WATCH,301.7,310.9,1300.0,62.7,36.0
M21555,M,2026-01-05 15:36:00,78.3,0.4412184935502701,25.49676255085607,NORMAL,301.7,311.0,1311.0,55.8,39.0
M21559,M,2026-01-05 15:40:00,84.4,0.1583426817279387,18.29433293191702,NORMAL,301.7,310.8,1516.0,40.4,48.0
M21562,M,2026-01-05 15:43:00,90.5,0.2732820911164611,11.192359182194417,NORMAL,301.6,310.8,1664.0,32.0,58.0
M21563,M,2026-01-05 15:44:00,87.5,0.24955912431664715,14.754502874628345,NORMAL,301.5,310.7,1744.0,28.2,61.0
M21564,M,2026-01-05 15:45:00,94.9,0.3503961913977332,6.045571272166006,NORMAL,301.5,310.7,1510.0,36.0,64.0
M21565,M,2026-01-05 15:46:00,68.9,1.4222380261835197,36.60098305121453,WATCH,301.5,310.6,1382.0,58.1,67.0
M21568,M,2026-01-05 15:49:00,95.3,0.2117973960274626,5.519397251642875,NORMAL,301.4,310.6,1464.0,37.4,74.0
M21577,M,2026-01-05 15:58:00,79.7,0.6705866982168182,23.933042260149335,NORMAL,301.4,310.6,1464.0,48.6,96.0
M21579,M,2026-01-05 16:00:00,89.0,0.7375028844827601,12.887728035998252,NORMAL,301.4,310.6,1431.0,40.6,101.0
M21583,M,2026-01-05 16:04:00,89.0,0.1999026398365274,12.974769924707875,NORMAL,301.4,310.6,1565.0,36.1,110.0
M21585,M,2026-01-05 16:06:00,85.9,0.38205456959103995,16.62097701606475,NORMAL,301.5,310.7,1359.0,47.1,115.0
M21590,M,2026-01-05 16:11:00,90.3,3.6906447394254873,11.374104146261962,NORMAL,301.6,311.0,1431.0,42.3,129.0
M21593,M,2026-01-05 16:14:00,79.0,0.1956287101232952,24.68413708249,NORMAL,301.7,311.0,1311.0,46.8,136.0
M21594,M,2026-01-05 16:15:00,99.5,0.5355475210649502,0.0,NORMAL,301.6,310.9,1575.0,40.1,139.0
M21597,M,2026-01-05 16:18:00,92.7,0.9449932751574251,8.613877533021478,NORMAL,301.7,311.0,1537.0,33.5,146.0
M21601,M,2026-01-05 16:22:00,99.5,0.5173763591492851,0.0,NORMAL,301.7,311.1,1506.0,39.5,158.0
M21604,M,2026-01-05 16:25:00,39.4,1.5278809680946215,71.32108759007345,WARNING,301.7,311.0,1298.0,58.1,168.0
M21605,M,2026-01-05 16:26:00,62.1,2.6040773957211782,44.57466029254806,WATCH,301.8,311.1,1395.0,44.6,171.0
M21606,M,2026-01-05 16:27:00,82.2,1.4459451807331618,20.950540813081922,NORMAL,301.7,311.1,1578.0,40.5,174.0
M21607,M,2026-01-05 16:28:00,85.0,3.402249247497157,17.69249248847958,NORMAL,301.8,311.1,1597.0,29.8,177.0
M21610,M,2026-01-05 16:31:00,92.1,1.0643067272577382,9.257296734467719,NORMAL,301.7,311.0,1505.0,44.0,187.0
M21611,M,2026-01-05 16:32:00,96.4,1.6274598047254476,4.188237234352164,NORMAL,301.7,311.0,1505.0,37.1,190.0
M21615,M,2026-01-05 16:36:00,87.8,1.551814834572362,14.359356289172704,NORMAL,301.8,311.1,1663.0,31.6,199.0
M21623,M,2026-01-05 16:44:00,67.2,0.15246250484131,38.60304661675802,WATCH,301.4,310.8,1782.0,26.5,6.0
M21626,M,2026-01-05 16:47:00,87.1,1.0481392046121316,15.159777738795615,NORMAL,301.4,311.0,1427.0,43.2,13.0
M21630,M,2026-01-05 16:51:00,94.2,0.24533491850507258,6.8125435113808654,NORMAL,301.3,310.8,1509.0,40.1,25.0
M21631,M,2026-01-05 16:52:00,59.6,0.17279923691071863,47.56945469979247,WATCH,301.2,310.7,1962.0,22.5,28.0
M21638,M,2026-01-05 16:59:00,68.9,0.3145408072827501,36.630636732543934,WATCH,301.3,310.7,1819.0,25.5,46.0
M21639,M,2026-01-05 17:00:00,72.3,1.148670851738128,32.611589731674144,WATCH,301.3,310.8,1372.0,54.2,49.0
